"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"updown",0.7,1,"SVP MedianMood",1,0.125,0.222222222222222,0,NA,0.141659276673269,1
"updown",0.7,1,"SVP Wilcoxon",0.25,0.25,0.25,1,54,0.144214470193267,8
"updown",0.7,1,"RFPOP",0.5,0.125,0.2,0,NA,0.130964815793589,2
"updown",0.7,1,"SVP Wilcoxon multiscale",0.285714285714286,0.25,0.266666666666667,0,NA,0.159992566973706,7
"rand1",0.7,1,"PELT",0.0447761194029851,0.375,0.08,0,NA,1.48032060454011,67
"rand1",0.7,1,"RFPOP paper",0.285714285714286,0.25,0.266666666666667,0,NA,0.127745352166624,7
"rand1",0.7,1,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,NA,0.186946991662307,3
"rand1",0.7,1,"SVP Wilcoxon",0.428571428571429,0.375,0.4,0,NA,0.0795482752078333,7
"rand1",0.7,1,"RFPOP",0.5,0.25,0.333333333333333,0,NA,0.14641974387285,4
"rand1",0.7,1,"SVP Wilcoxon multiscale",0.5,0.375,0.428571428571429,0,NA,0.0678172365600625,6
"none",0.8,1,"PELT",0.0181818181818182,1,0.0357142857142857,0,NA,0.684182620827289,55
"none",0.8,1,"RFPOP paper",1,1,1,1,NA,0.00101022487839495,1
"none",0.8,1,"SVP MedianMood",1,1,1,1,NA,0.00101022487839495,1
"none",0.8,1,"SVP Wilcoxon",1,1,1,1,NA,0.00101022487839495,1
"none",0.8,1,"RFPOP",1,1,1,1,NA,0.00101022487839495,1
"none",0.8,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.00101022487839495,1
"up",0.8,1,"PELT",0.0365853658536585,0.375,0.0666666666666667,0,NA,2.68488999143685,82
"up",0.8,1,"RFPOP paper",0.25,0.125,0.166666666666667,0,NA,0.338493852988248,4
"up",0.8,1,"SVP MedianMood",0.25,0.125,0.166666666666667,0,NA,0.353745104703971,4
"up",0.8,1,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,NA,0.249715812715822,7
"up",0.8,1,"RFPOP",0.25,0.125,0.166666666666667,0,NA,0.338493852988248,4
"up",0.8,1,"SVP Wilcoxon multiscale",0.285714285714286,0.25,0.266666666666667,0,NA,0.249715812715822,7
"updown",0.8,1,"PELT",0.0625,0.5,0.111111111111111,0,NA,6.31361806835305,64
"updown",0.8,1,"RFPOP paper",0.5,0.375,0.428571428571429,0,NA,0.186404242940258,6
"updown",0.8,1,"SVP MedianMood",0.5,0.125,0.2,0,NA,0.148942509496662,2
"updown",0.8,1,"SVP Wilcoxon",0.5,0.5,0.5,1,41,0.143102647467965,8
"updown",0.8,1,"RFPOP",1,0.125,0.222222222222222,0,NA,0.161304036093602,1
"updown",0.8,1,"SVP Wilcoxon multiscale",0.5,0.5,0.5,1,41,0.141590356979444,8
