"experiment","n","k","rep","noise","method","time","nsegments","mean_candidates","max_candidates","error"
"vary_k",2000,9,3,"student","SVP Wilcoxon",0.143000000000001,10,142.36,225,NA
"vary_k",2000,10,3,"student","SVP Wilcoxon",0.140999999999991,12,130.3975,206,NA
"vary_k",2000,11,3,"student","SVP Wilcoxon",0.111999999999995,12,122.499,190,NA
"vary_k",2000,12,3,"student","SVP Wilcoxon",0.0930000000000177,13,113.4045,177,NA
"vary_k",2000,13,3,"student","SVP Wilcoxon",0.0840000000000032,14,106.9505,165,NA
"vary_k",2000,14,3,"student","SVP Wilcoxon",0.0749999999999886,15,100.5865,153,NA
"vary_k",2000,15,3,"student","SVP Wilcoxon",0.0689999999999884,16,95.5454999999999,145,NA
"vary_k",2000,16,3,"student","SVP Wilcoxon",0.0640000000000214,17,90.9205,137,NA
"vary_k",2000,17,3,"student","SVP Wilcoxon",0.0560000000000116,18,86.6679999999999,132,NA
"vary_k",2000,18,3,"student","SVP Wilcoxon",0.049999999999983,19,81.8995,122,NA
"vary_k",2000,19,3,"student","SVP Wilcoxon",0.0490000000000066,20,79.326,119,NA
"vary_k",2000,20,3,"student","SVP Wilcoxon",0.0430000000000064,21,75.5105,112,NA
"vary_k",2000,21,3,"student","SVP Wilcoxon",0.0409999999999968,22,72.8785,107,NA
"vary_k",2000,22,3,"student","SVP Wilcoxon",0.0380000000000109,23,70.1525,104,NA
"vary_k",2000,23,3,"student","SVP Wilcoxon",0.0379999999999825,24,68.2385,101,NA
"vary_k",2000,24,3,"student","SVP Wilcoxon",0.0319999999999823,25,64.9785,95,NA
"vary_k",2000,25,3,"student","SVP Wilcoxon",0.0310000000000059,26,63.312,92,NA
"vary_k",2000,26,3,"student","SVP Wilcoxon",0.0300000000000011,27,61.3595,89,NA
"vary_k",2000,27,3,"student","SVP Wilcoxon",0.0279999999999916,28,59.3665,87,NA
"vary_k",2000,28,3,"student","SVP Wilcoxon",0.0269999999999868,29,57.8885,84,NA
"vary_k",2000,29,3,"student","SVP Wilcoxon",0.0250000000000057,30,56.117,81,NA
"vary_k",2000,30,3,"student","SVP Wilcoxon",0.0240000000000009,31,54.577,80,NA
"vary_k",2000,31,3,"student","SVP Wilcoxon",0.0229999999999961,32,53.1835,78,NA
"vary_k",2000,32,3,"student","SVP Wilcoxon",0.0219999999999914,33,52.0655,75,NA
"vary_k",2000,33,3,"student","SVP Wilcoxon",0.021000000000015,34,50.792,73,NA
"vary_k",2000,34,3,"student","SVP Wilcoxon",0.0209999999999866,35,49.626,71,NA
"vary_k",2000,35,3,"student","SVP Wilcoxon",0.0200000000000102,36,48.324,70,NA
"vary_k",2000,36,3,"student","SVP Wilcoxon",0.0180000000000007,37,47.2255,68,NA
"vary_k",2000,37,3,"student","SVP Wilcoxon",0.0180000000000007,38,46.347,66,NA
"vary_k",2000,38,3,"student","SVP Wilcoxon",0.0169999999999959,39,45.232,64,NA
"vary_k",2000,39,3,"student","SVP Wilcoxon",0.0159999999999911,41,44.458,64,NA
"vary_k",2000,40,3,"student","SVP Wilcoxon",0.0159999999999911,41,43.459,63,NA
"vary_k",2000,0,4,"student","SVP Wilcoxon",0.0589999999999975,1,1000.5,2000,NA
"vary_k",2000,1,4,"student","SVP Wilcoxon",1.166,2,563.686499999999,1028,NA
"vary_k",2000,2,4,"student","SVP Wilcoxon",0.813000000000017,3,398.483499999999,699,NA
"vary_k",2000,3,4,"student","SVP Wilcoxon",0.551999999999992,4,311.3845,534,NA
"vary_k",2000,4,4,"student","SVP Wilcoxon",0.433000000000021,5,258.255500000001,432,NA
"vary_k",2000,5,4,"student","SVP Wilcoxon",0.318000000000012,6,220.3765,360,NA
"vary_k",2000,6,4,"student","SVP Wilcoxon",0.25800000000001,7,193.419,315,NA
"vary_k",2000,7,4,"student","SVP Wilcoxon",0.205999999999989,8,171.9285,276,NA
"vary_k",2000,8,4,"student","SVP Wilcoxon",0.170000000000016,9,155.5185,247,NA
"vary_k",2000,9,4,"student","SVP Wilcoxon",0.140999999999991,10,141.695,223,NA
"vary_k",2000,10,4,"student","SVP Wilcoxon",0.125,11,130.967,205,NA
"vary_k",2000,11,4,"student","SVP Wilcoxon",0.106999999999999,12,121.4425,190,NA
"vary_k",2000,12,4,"student","SVP Wilcoxon",0.100000000000023,13,113.6315,175,NA
"vary_k",2000,13,4,"student","SVP Wilcoxon",0.085000000000008,14,106.6195,163,NA
"vary_k",2000,14,4,"student","SVP Wilcoxon",0.0769999999999982,15,100.873,154,NA
"vary_k",2000,15,4,"student","SVP Wilcoxon",0.0690000000000168,16,95.766,145,NA
"vary_k",2000,16,4,"student","SVP Wilcoxon",0.0600000000000023,17,90.311,136,NA
"vary_k",2000,17,4,"student","SVP Wilcoxon",0.0559999999999832,18,86.0834999999999,129,NA
"vary_k",2000,18,4,"student","SVP Wilcoxon",0.0509999999999877,19,82.463,123,NA
"vary_k",2000,19,4,"student","SVP Wilcoxon",0.0500000000000114,20,79.174,117,NA
"vary_k",2000,20,4,"student","SVP Wilcoxon",0.0440000000000111,21,75.5370000000001,112,NA
"vary_k",2000,21,4,"student","SVP Wilcoxon",0.039999999999992,22,72.8995,108,NA
"vary_k",2000,22,4,"student","SVP Wilcoxon",0.0370000000000061,23,69.9044999999999,105,NA
"vary_k",2000,23,4,"student","SVP Wilcoxon",0.0360000000000014,24,67.8685,99,NA
"vary_k",2000,24,4,"student","SVP Wilcoxon",0.0319999999999823,25,65.1275,98,NA
"vary_k",2000,25,4,"student","SVP Wilcoxon",0.0320000000000107,26,63.2635,92,NA
"vary_k",2000,26,4,"student","SVP Wilcoxon",0.0300000000000011,27,61.3005,89,NA
"vary_k",2000,27,4,"student","SVP Wilcoxon",0.0310000000000059,28,59.433,87,NA
"vary_k",2000,28,4,"student","SVP Wilcoxon",0.0270000000000152,29,57.752,84,NA
"vary_k",2000,29,4,"student","SVP Wilcoxon",0.0260000000000105,30,56.133,82,NA
"vary_k",2000,30,4,"student","SVP Wilcoxon",0.0240000000000009,31,54.7935,79,NA
"vary_k",2000,31,4,"student","SVP Wilcoxon",0.0229999999999961,32,53.2345,76,NA
"vary_k",2000,32,4,"student","SVP Wilcoxon",0.0209999999999866,33,52.0005,74,NA
"vary_k",2000,33,4,"student","SVP Wilcoxon",0.0209999999999866,34,50.8145,74,NA
"vary_k",2000,34,4,"student","SVP Wilcoxon",0.0209999999999866,35,49.772,73,NA
"vary_k",2000,35,4,"student","SVP Wilcoxon",0.0190000000000055,36,48.3095,69,NA
"vary_k",2000,36,4,"student","SVP Wilcoxon",0.0190000000000055,37,47.096,69,NA
"vary_k",2000,37,4,"student","SVP Wilcoxon",0.0180000000000007,38,46.33,66,NA
"vary_k",2000,38,4,"student","SVP Wilcoxon",0.0169999999999959,39,45.306,65,NA
"vary_k",2000,39,4,"student","SVP Wilcoxon",0.0159999999999911,40,44.2425,63,NA
"vary_k",2000,40,4,"student","SVP Wilcoxon",0.0160000000000196,41,43.1365,61,NA
"vary_k",2000,0,5,"student","SVP Wilcoxon",0.0580000000000211,1,1000.5,2000,NA
"vary_k",2000,1,5,"student","SVP Wilcoxon",1.14599999999999,2,563.125500000004,1026,NA
"vary_k",2000,2,5,"student","SVP Wilcoxon",0.858000000000004,3,400.254499999999,707,NA
"vary_k",2000,3,5,"student","SVP Wilcoxon",0.582999999999998,4,313.818999999999,537,NA
"vary_k",2000,4,5,"student","SVP Wilcoxon",0.427000000000021,5,257.952999999999,433,NA
"vary_k",2000,5,5,"student","SVP Wilcoxon",0.299000000000007,6,219.2185,357,NA
"vary_k",2000,6,5,"student","SVP Wilcoxon",0.253999999999991,7,192.702,315,NA
"vary_k",2000,7,5,"student","SVP Wilcoxon",0.199000000000012,8,171.884,275,NA
"vary_k",2000,8,5,"student","SVP Wilcoxon",0.164999999999992,9,154.7455,247,NA
"vary_k",2000,9,5,"student","SVP Wilcoxon",0.141999999999996,10,141.915,224,NA
"vary_k",2000,10,5,"student","SVP Wilcoxon",0.124000000000024,11,130.74,206,NA
"vary_k",2000,11,5,"student","SVP Wilcoxon",0.105999999999995,12,120.998,189,NA
"vary_k",2000,12,5,"student","SVP Wilcoxon",0.099000000000018,13,113.6775,175,NA
"vary_k",2000,13,5,"student","SVP Wilcoxon",0.085000000000008,14,106.5475,164,NA
"vary_k",2000,14,5,"student","SVP Wilcoxon",0.0759999999999934,15,100.699,153,NA
"vary_k",2000,15,5,"student","SVP Wilcoxon",0.0689999999999884,16,95.6235,146,NA
"vary_k",2000,16,5,"student","SVP Wilcoxon",0.0629999999999882,17,90.558,138,NA
"vary_k",2000,17,5,"student","SVP Wilcoxon",0.056999999999988,18,86.4305,129,NA
"vary_k",2000,18,5,"student","SVP Wilcoxon",0.0529999999999973,19,82.7095,123,NA
"vary_k",2000,19,5,"student","SVP Wilcoxon",0.0490000000000066,20,78.8415,117,NA
"vary_k",2000,20,5,"student","SVP Wilcoxon",0.0459999999999923,21,76.26,113,NA
"vary_k",2000,21,5,"student","SVP Wilcoxon",0.0410000000000252,22,72.7485,107,NA
"vary_k",2000,22,5,"student","SVP Wilcoxon",0.0379999999999825,23,70.0115,103,NA
"vary_k",2000,23,5,"student","SVP Wilcoxon",0.0360000000000014,24,67.665,101,NA
"vary_k",2000,24,5,"student","SVP Wilcoxon",0.0339999999999918,25,65.2985,96,NA
"vary_k",2000,25,5,"student","SVP Wilcoxon",0.0309999999999775,26,63.4465,93,NA
"vary_k",2000,26,5,"student","SVP Wilcoxon",0.0300000000000011,27,61.418,90,NA
"vary_k",2000,27,5,"student","SVP Wilcoxon",0.0289999999999964,28,59.5245,86,NA
"vary_k",2000,28,5,"student","SVP Wilcoxon",0.0270000000000152,29,57.8545,85,NA
"vary_k",2000,29,5,"student","SVP Wilcoxon",0.0250000000000057,30,56.0645,82,NA
"vary_k",2000,30,5,"student","SVP Wilcoxon",0.0240000000000009,31,54.6835,80,NA
"vary_k",2000,31,5,"student","SVP Wilcoxon",0.0229999999999961,32,53.221,76,NA
"vary_k",2000,32,5,"student","SVP Wilcoxon",0.0219999999999914,33,51.963,77,NA
"vary_k",2000,33,5,"student","SVP Wilcoxon",0.0209999999999866,34,50.635,72,NA
"vary_k",2000,34,5,"student","SVP Wilcoxon",0.0190000000000055,35,49.381,72,NA
"vary_k",2000,35,5,"student","SVP Wilcoxon",0.0209999999999866,36,48.501,70,NA
"vary_k",2000,36,5,"student","SVP Wilcoxon",0.0190000000000055,37,47.269,67,NA
"vary_k",2000,37,5,"student","SVP Wilcoxon",0.0190000000000055,38,46.228,66,NA
"vary_k",2000,38,5,"student","SVP Wilcoxon",0.0180000000000007,39,45.2665,65,NA
"vary_k",2000,39,5,"student","SVP Wilcoxon",0.0160000000000196,40,44.3235,65,NA
"vary_k",2000,40,5,"student","SVP Wilcoxon",0.0149999999999864,41,43.3655,61,NA
"vary_k",2000,0,1,"student","SVP Median-Mood",0.0250000000000057,1,1000.5,2000,NA
"vary_k",2000,1,1,"student","SVP Median-Mood",0.205999999999989,2,518.345999999998,1022,NA
"vary_k",2000,2,1,"student","SVP Median-Mood",0.193999999999988,3,358.0245,704,NA
"vary_k",2000,3,1,"student","SVP Median-Mood",0.192999999999984,4,281.755,541,NA
"vary_k",2000,4,1,"student","SVP Median-Mood",0.161000000000001,5,232.128,442,NA
"vary_k",2000,5,1,"student","SVP Median-Mood",0.164000000000016,6,204.904,381,NA
"vary_k",2000,6,1,"student","SVP Median-Mood",0.156000000000006,7,183.8205,335,NA
"vary_k",2000,7,1,"student","SVP Median-Mood",0.149000000000001,8,169.645,302,NA
"vary_k",2000,8,1,"student","SVP Median-Mood",0.14700000000002,9,158.066,277,NA
"vary_k",2000,9,1,"student","SVP Median-Mood",0.140000000000015,10,148.315,257,NA
"vary_k",2000,10,1,"student","SVP Median-Mood",0.135999999999996,11,141.7785,239,NA
"vary_k",2000,11,1,"student","SVP Median-Mood",0.134000000000015,12,135.832,229,NA
"vary_k",2000,12,1,"student","SVP Median-Mood",0.137,13,132.228,216,NA
"vary_k",2000,13,1,"student","SVP Median-Mood",0.131,14,127.729,205,NA
"vary_k",2000,14,1,"student","SVP Median-Mood",0.132000000000005,15,124.809,196,NA
"vary_k",2000,15,1,"student","SVP Median-Mood",0.129999999999995,16,121.5955,188,NA
"vary_k",2000,16,1,"student","SVP Median-Mood",0.128999999999991,17,120.3155,186,NA
"vary_k",2000,17,1,"student","SVP Median-Mood",0.129999999999995,18,118.3315,181,NA
"vary_k",2000,18,1,"student","SVP Median-Mood",0.126000000000005,19,116.109,171,NA
"vary_k",2000,19,1,"student","SVP Median-Mood",0.129999999999995,20,115.4005,169,NA
"vary_k",2000,20,1,"student","SVP Median-Mood",0.128000000000014,21,114.13,164,NA
"vary_k",2000,21,1,"student","SVP Median-Mood",0.12299999999999,22,111.515,157,NA
"vary_k",2000,22,1,"student","SVP Median-Mood",0.131,23,112.299,155,NA
"vary_k",2000,23,1,"student","SVP Median-Mood",0.123999999999995,24,110.1915,154,NA
"vary_k",2000,24,1,"student","SVP Median-Mood",0.115000000000009,23,109.971,157,NA
"vary_k",2000,25,1,"student","SVP Median-Mood",0.0919999999999845,18,115.8865,248,NA
"vary_k",2000,26,1,"student","SVP Median-Mood",0.141999999999996,8,203.395999999999,532,NA
"vary_k",2000,27,1,"student","SVP Median-Mood",0.220000000000027,6,239.805,573,NA
"vary_k",2000,28,1,"student","SVP Median-Mood",0.262,4,368.688000000002,788,NA
"vary_k",2000,29,1,"student","SVP Median-Mood",0.413000000000011,4,411.728999999996,936,NA
"vary_k",2000,30,1,"student","SVP Median-Mood",0.75200000000001,3,569.578000000003,1346,NA
"vary_k",2000,31,1,"student","SVP Median-Mood",0.34099999999998,2,921.773499999991,1915,NA
"vary_k",2000,32,1,"student","SVP Median-Mood",0.626000000000005,2,938.304499999982,1933,NA
"vary_k",2000,33,1,"student","SVP Median-Mood",0.757000000000005,2,945.68100000001,1941,NA
"vary_k",2000,34,1,"student","SVP Median-Mood",1.18699999999998,2,961.388000000014,1958,NA
"vary_k",2000,35,1,"student","SVP Median-Mood",0.961999999999989,2,958.567999999981,1955,NA
"vary_k",2000,36,1,"student","SVP Median-Mood",1.053,2,960.403499999992,1957,NA
"vary_k",2000,37,1,"student","SVP Median-Mood",1.16900000000001,2,970.671500000003,1968,NA
"vary_k",2000,38,1,"student","SVP Median-Mood",1.33600000000001,2,977.122999999986,1975,NA
"vary_k",2000,39,1,"student","SVP Median-Mood",1.30600000000001,2,978.928500000012,1977,NA
"vary_k",2000,40,1,"student","SVP Median-Mood",1.322,2,979.85599999998,1978,NA
"vary_k",2000,0,2,"student","SVP Median-Mood",0.0240000000000009,1,1000.5,2000,NA
"vary_k",2000,1,2,"student","SVP Median-Mood",0.212000000000018,2,518.838999999995,1023,NA
"vary_k",2000,2,2,"student","SVP Median-Mood",0.206999999999994,3,359.346999999999,707,NA
"vary_k",2000,3,2,"student","SVP Median-Mood",0.188999999999993,4,281.2925,542,NA
"vary_k",2000,4,2,"student","SVP Median-Mood",0.174999999999983,5,235.095999999999,448,NA
"vary_k",2000,5,2,"student","SVP Median-Mood",0.162999999999982,6,204.889000000001,380,NA
"vary_k",2000,6,2,"student","SVP Median-Mood",0.158999999999992,7,184.4485,337,NA
"vary_k",2000,7,2,"student","SVP Median-Mood",0.150000000000006,8,169.0505,302,NA
"vary_k",2000,8,2,"student","SVP Median-Mood",0.150000000000006,9,158.881,278,NA
"vary_k",2000,9,2,"student","SVP Median-Mood",0.147999999999996,10,149.9825,257,NA
"vary_k",2000,10,2,"student","SVP Median-Mood",0.137999999999977,11,141.059,238,NA
"vary_k",2000,11,2,"student","SVP Median-Mood",0.133999999999986,12,135.741,225,NA
"vary_k",2000,12,2,"student","SVP Median-Mood",0.140000000000015,13,131.8725,214,NA
"vary_k",2000,13,2,"student","SVP Median-Mood",0.13900000000001,14,127.4855,205,NA
"vary_k",2000,14,2,"student","SVP Median-Mood",0.133999999999986,15,124.42,195,NA
"vary_k",2000,15,2,"student","SVP Median-Mood",0.132000000000005,16,121.8365,191,NA
"vary_k",2000,16,2,"student","SVP Median-Mood",0.131,17,119.5265,182,NA
"vary_k",2000,17,2,"student","SVP Median-Mood",0.132000000000005,18,117.178,176,NA
"vary_k",2000,18,2,"student","SVP Median-Mood",0.137,19,116.1695,173,NA
"vary_k",2000,19,2,"student","SVP Median-Mood",0.131,20,114.7065,169,NA
"vary_k",2000,20,2,"student","SVP Median-Mood",0.131,21,114.4975,164,NA
"vary_k",2000,21,2,"student","SVP Median-Mood",0.129999999999995,22,112.217,158,NA
"vary_k",2000,22,2,"student","SVP Median-Mood",0.135999999999996,23,112.07,157,NA
"vary_k",2000,23,2,"student","SVP Median-Mood",0.131,24,111.223,153,NA
"vary_k",2000,24,2,"student","SVP Median-Mood",0.12299999999999,23,109.623,155,NA
"vary_k",2000,25,2,"student","SVP Median-Mood",0.0979999999999848,20,109.1855,158,NA
"vary_k",2000,26,2,"student","SVP Median-Mood",0.162999999999982,9,174.77,393,NA
"vary_k",2000,27,2,"student","SVP Median-Mood",0.195999999999998,6,260.723000000001,650,NA
"vary_k",2000,28,2,"student","SVP Median-Mood",0.263000000000005,4,357.753000000003,833,NA
"vary_k",2000,29,2,"student","SVP Median-Mood",0.182000000000016,3,610.883999999993,1475,NA
"vary_k",2000,30,2,"student","SVP Median-Mood",0.171000000000021,2,911.95650000002,1895,NA
"vary_k",2000,31,2,"student","SVP Median-Mood",0.591000000000008,2,933.778000000007,1928,NA
"vary_k",2000,32,2,"student","SVP Median-Mood",0.620000000000005,2,935.582499999989,1930,NA
"vary_k",2000,33,2,"student","SVP Median-Mood",0.734000000000009,2,943.0245,1938,NA
"vary_k",2000,34,2,"student","SVP Median-Mood",0.822000000000003,2,948.335999999991,1944,NA
"vary_k",2000,35,2,"student","SVP Median-Mood",1.17099999999999,2,962.345999999988,1959,NA
"vary_k",2000,36,2,"student","SVP Median-Mood",1.11100000000002,2,964.038499999985,1961,NA
"vary_k",2000,37,2,"student","SVP Median-Mood",1.02500000000001,2,962.178999999997,1959,NA
"vary_k",2000,38,2,"student","SVP Median-Mood",1.273,2,975.18049999999,1973,NA
"vary_k",2000,39,2,"student","SVP Median-Mood",1.53599999999997,2,984.621000000008,1983,NA
"vary_k",2000,40,2,"student","SVP Median-Mood",1.36100000000002,2,980.834000000017,1979,NA
"vary_k",2000,0,3,"student","SVP Median-Mood",0.87299999999999,2,611.529499999998,1304,NA
"vary_k",2000,1,3,"student","SVP Median-Mood",0.217999999999989,2,518.834999999997,1022,NA
"vary_k",2000,2,3,"student","SVP Median-Mood",0.224999999999994,3,360.655999999998,709,NA
"vary_k",2000,3,3,"student","SVP Median-Mood",0.194999999999993,4,281.55,542,NA
"vary_k",2000,4,3,"student","SVP Median-Mood",0.175000000000011,5,233.908,443,NA
"vary_k",2000,5,3,"student","SVP Median-Mood",0.175000000000011,6,207.185,385,NA
"vary_k",2000,6,3,"student","SVP Median-Mood",0.167000000000002,7,185.2975,338,NA
"vary_k",2000,7,3,"student","SVP Median-Mood",0.157999999999987,8,170.031,306,NA
"vary_k",2000,8,3,"student","SVP Median-Mood",0.14700000000002,9,156.9455,276,NA
"vary_k",2000,9,3,"student","SVP Median-Mood",0.144000000000005,10,149.1275,256,NA
"vary_k",2000,10,3,"student","SVP Median-Mood",0.149000000000001,11,143.167,241,NA
"vary_k",2000,11,3,"student","SVP Median-Mood",0.135999999999996,12,136.2415,226,NA
"vary_k",2000,12,3,"student","SVP Median-Mood",0.137,13,131.508,217,NA
"vary_k",2000,13,3,"student","SVP Median-Mood",0.132999999999981,14,126.8775,206,NA
"vary_k",2000,14,3,"student","SVP Median-Mood",0.135999999999996,15,125.6835,196,NA
"vary_k",2000,15,3,"student","SVP Median-Mood",0.129999999999995,16,121.4195,187,NA
"vary_k",2000,16,3,"student","SVP Median-Mood",0.135000000000019,17,120.1435,184,NA
"vary_k",2000,17,3,"student","SVP Median-Mood",0.129000000000019,18,118.0555,178,NA
"vary_k",2000,18,3,"student","SVP Median-Mood",0.131,19,116.816,174,NA
"vary_k",2000,19,3,"student","SVP Median-Mood",0.131,20,115.714,172,NA
"vary_k",2000,20,3,"student","SVP Median-Mood",0.130000000000024,21,114.223,164,NA
"vary_k",2000,21,3,"student","SVP Median-Mood",0.128999999999991,22,112.534,165,NA
"vary_k",2000,22,3,"student","SVP Median-Mood",0.126000000000005,23,111.113,155,NA
"vary_k",2000,23,3,"student","SVP Median-Mood",0.12700000000001,24,110.5235,154,NA
"vary_k",2000,24,3,"student","SVP Median-Mood",0.126000000000005,25,109.138,150,NA
"vary_k",2000,25,3,"student","SVP Median-Mood",0.099000000000018,20,110.218,182,NA
"vary_k",2000,26,3,"student","SVP Median-Mood",0.179000000000002,7,202.860500000001,453,NA
"vary_k",2000,27,3,"student","SVP Median-Mood",0.23599999999999,7,249.6705,572,NA
"vary_k",2000,28,3,"student","SVP Median-Mood",0.468999999999994,5,301.8845,619,NA
"vary_k",2000,29,3,"student","SVP Median-Mood",0.832999999999998,4,411.660500000001,856,NA
"vary_k",2000,30,3,"student","SVP Median-Mood",0.310999999999979,2,918.778000000007,1911,NA
"vary_k",2000,31,3,"student","SVP Median-Mood",0.421999999999997,2,925.421500000003,1919,NA
"vary_k",2000,32,3,"student","SVP Median-Mood",0.571999999999974,2,934.852999999997,1929,NA
"vary_k",2000,33,3,"student","SVP Median-Mood",0.828000000000003,2,946.525999999989,1942,NA
"vary_k",2000,34,3,"student","SVP Median-Mood",1.007,2,954.931499999994,1951,NA
"vary_k",2000,35,3,"student","SVP Median-Mood",0.960999999999984,2,954.825999999999,1951,NA
"vary_k",2000,36,3,"student","SVP Median-Mood",0.870999999999981,2,955.677999999988,1952,NA
"vary_k",2000,37,3,"student","SVP Median-Mood",1.09100000000001,2,965.995499999988,1963,NA
"vary_k",2000,38,3,"student","SVP Median-Mood",1.166,2,970.584500000003,1968,NA
"vary_k",2000,39,3,"student","SVP Median-Mood",1.441,2,982.745000000004,1981,NA
"vary_k",2000,40,3,"student","SVP Median-Mood",1.37200000000001,2,982.659000000008,1981,NA
"vary_k",2000,0,4,"student","SVP Median-Mood",0.0240000000000009,1,1000.5,2000,NA
"vary_k",2000,1,4,"student","SVP Median-Mood",0.185000000000002,2,516.379999999997,1020,NA
"vary_k",2000,2,4,"student","SVP Median-Mood",0.218999999999994,3,360.333499999999,709,NA
"vary_k",2000,3,4,"student","SVP Median-Mood",0.194000000000017,4,281.779,542,NA
"vary_k",2000,4,4,"student","SVP Median-Mood",0.175999999999988,5,234.893500000001,447,NA
"vary_k",2000,5,4,"student","SVP Median-Mood",0.159999999999997,6,204.441499999999,379,NA
"vary_k",2000,6,4,"student","SVP Median-Mood",0.157000000000011,7,184.0785,335,NA
"vary_k",2000,7,4,"student","SVP Median-Mood",0.15900000000002,8,170.5225,306,NA
"vary_k",2000,8,4,"student","SVP Median-Mood",0.150000000000006,9,158.4885,277,NA
"vary_k",2000,9,4,"student","SVP Median-Mood",0.140999999999991,10,148.1185,255,NA
"vary_k",2000,10,4,"student","SVP Median-Mood",0.133999999999986,11,140.253,237,NA
"vary_k",2000,11,4,"student","SVP Median-Mood",0.133999999999986,12,134.9795,223,NA
"vary_k",2000,12,4,"student","SVP Median-Mood",0.135999999999996,13,132.128,218,NA
"vary_k",2000,13,4,"student","SVP Median-Mood",0.132999999999981,14,127.6025,205,NA
"vary_k",2000,14,4,"student","SVP Median-Mood",0.132999999999981,15,124.672,196,NA
"vary_k",2000,15,4,"student","SVP Median-Mood",0.133999999999986,16,122.6125,191,NA
"vary_k",2000,16,4,"student","SVP Median-Mood",0.129999999999995,17,119.739,181,NA
"vary_k",2000,17,4,"student","SVP Median-Mood",0.129999999999995,18,117.4675,176,NA
"vary_k",2000,18,4,"student","SVP Median-Mood",0.129999999999995,19,116.645,173,NA
"vary_k",2000,19,4,"student","SVP Median-Mood",0.126000000000005,20,114.4795,166,NA
"vary_k",2000,20,4,"student","SVP Median-Mood",0.129999999999995,21,113.369,162,NA
"vary_k",2000,21,4,"student","SVP Median-Mood",0.128000000000014,22,111.941,161,NA
"vary_k",2000,22,4,"student","SVP Median-Mood",0.12700000000001,23,111.477,157,NA
"vary_k",2000,23,4,"student","SVP Median-Mood",0.12700000000001,24,110.72,152,NA
"vary_k",2000,24,4,"student","SVP Median-Mood",0.106999999999999,18,122.852,261,NA
"vary_k",2000,25,4,"student","SVP Median-Mood",0.105999999999995,22,108.226,156,NA
"vary_k",2000,26,4,"student","SVP Median-Mood",0.131,9,185.584500000001,512,NA
"vary_k",2000,27,4,"student","SVP Median-Mood",0.170000000000016,7,220.459,510,NA
"vary_k",2000,28,4,"student","SVP Median-Mood",0.483000000000004,5,391.541000000001,910,NA
"vary_k",2000,29,4,"student","SVP Median-Mood",0.169000000000011,3,534.313999999996,1302,NA
"vary_k",2000,30,4,"student","SVP Median-Mood",0.503999999999991,3,583.334500000003,1370,NA
"vary_k",2000,31,4,"student","SVP Median-Mood",0.324000000000012,2,921.580500000011,1913,NA
"vary_k",2000,32,4,"student","SVP Median-Mood",0.632000000000005,2,938.230000000011,1933,NA
"vary_k",2000,33,4,"student","SVP Median-Mood",0.834000000000003,2,948.385500000016,1944,NA
"vary_k",2000,34,4,"student","SVP Median-Mood",0.932999999999993,2,952.082499999989,1948,NA
"vary_k",2000,35,4,"student","SVP Median-Mood",0.929000000000002,2,957.579999999991,1954,NA
"vary_k",2000,36,4,"student","SVP Median-Mood",1.03399999999999,2,961.30049999999,1958,NA
"vary_k",2000,37,4,"student","SVP Median-Mood",1.077,2,964.977500000013,1962,NA
"vary_k",2000,38,4,"student","SVP Median-Mood",1.36599999999999,2,978.040499999997,1976,NA
"vary_k",2000,39,4,"student","SVP Median-Mood",1.53299999999999,2,986.555000000006,1985,NA
"vary_k",2000,40,4,"student","SVP Median-Mood",1.535,2,984.681000000011,1983,NA
"vary_k",2000,0,5,"student","SVP Median-Mood",0.0250000000000057,1,1000.5,2000,NA
"vary_k",2000,1,5,"student","SVP Median-Mood",0.213999999999999,2,518.838999999995,1023,NA
"vary_k",2000,2,5,"student","SVP Median-Mood",0.216000000000008,3,360.627,706,NA
"vary_k",2000,3,5,"student","SVP Median-Mood",0.186999999999983,4,280.31,541,NA
"vary_k",2000,4,5,"student","SVP Median-Mood",0.180000000000007,5,235.661500000001,445,NA
"vary_k",2000,5,5,"student","SVP Median-Mood",0.162000000000006,6,204.2055,378,NA
"vary_k",2000,6,5,"student","SVP Median-Mood",0.162000000000006,7,184.645,336,NA
"vary_k",2000,7,5,"student","SVP Median-Mood",0.153999999999996,8,167.682,299,NA
"vary_k",2000,8,5,"student","SVP Median-Mood",0.152999999999992,9,158.3635,277,NA
"vary_k",2000,9,5,"student","SVP Median-Mood",0.146000000000015,10,148.508,255,NA
"vary_k",2000,10,5,"student","SVP Median-Mood",0.140000000000015,11,141.9755,241,NA
"vary_k",2000,11,5,"student","SVP Median-Mood",0.137,12,136.2555,225,NA
"vary_k",2000,12,5,"student","SVP Median-Mood",0.133999999999986,13,131.077,213,NA
"vary_k",2000,13,5,"student","SVP Median-Mood",0.13300000000001,14,127.251,203,NA
"vary_k",2000,14,5,"student","SVP Median-Mood",0.139999999999986,15,126.5025,198,NA
"vary_k",2000,15,5,"student","SVP Median-Mood",0.132999999999981,16,122.062,193,NA
"vary_k",2000,16,5,"student","SVP Median-Mood",0.127999999999986,17,119.0505,181,NA
"vary_k",2000,17,5,"student","SVP Median-Mood",0.128999999999991,18,117.6895,178,NA
"vary_k",2000,18,5,"student","SVP Median-Mood",0.129999999999995,19,116.1705,172,NA
"vary_k",2000,19,5,"student","SVP Median-Mood",0.128000000000014,20,114.994,168,NA
