"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","MSE","NumSegments"
"updown",1,100,"PELT",0.0422535211267606,0.375,0.0759493670886076,0,3.13603122895254,71
"updown",1,100,"RFPOP paper",0.285714285714286,0.25,0.266666666666667,0,0.0958426049705119,7
"updown",1,100,"SVP MedianMood",0.5,0.125,0.2,0,0.219299775333721,2
"updown",1,100,"SVP Wilcoxon",0.375,0.375,0.375,1,0.0640278656548161,8
"updown",1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.0453837043804373,8
"updown",1,100,"RFPOP (null-matched c=2.75)",0.285714285714286,0.25,0.266666666666667,0,0.0958426049705119,7
"rand1",1,100,"PELT",0.0555555555555556,0.625,0.102040816326531,0,5.02229235399014,90
"rand1",1,100,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.0410064393381478,6
"rand1",1,100,"SVP MedianMood",0.25,0.125,0.166666666666667,0,0.329621563409067,4
"rand1",1,100,"SVP Wilcoxon",0.5,0.5,0.5,1,0.180156762729869,8
"rand1",1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.124285681107664,8
"rand1",1,100,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.0410064393381478,6
"none",1.1,100,"PELT",0.00934579439252336,1,0.0185185185185185,0,11.2780576709163,107
"none",1.1,100,"RFPOP paper",0.333333333333333,1,0.5,0,0.133558670519907,3
"none",1.1,100,"SVP MedianMood",1,1,1,1,0.0492091428709441,1
"none",1.1,100,"SVP Wilcoxon",1,1,1,1,0.0492091428709441,1
"none",1.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.0492091428709441,1
"none",1.1,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00664873495591108,1
"up",1.1,100,"PELT",0.0337078651685393,0.375,0.0618556701030928,0,4.58776689400972,89
"up",1.1,100,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.374769143805404,4
"up",1.1,100,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.373261303555035,5
"up",1.1,100,"SVP Wilcoxon",0.125,0.125,0.125,1,0.0930289062363072,8
"up",1.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.25,0.25,0.25,1,0.0914938127126653,8
"up",1.1,100,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.374769143805404,4
"updown",1.1,100,"PELT",0.075,0.75,0.136363636363636,0,4.74935281117923,80
"updown",1.1,100,"RFPOP paper",0.5,0.5,0.5,1,0.0694412420521885,8
"updown",1.1,100,"SVP MedianMood",0.5,0.125,0.2,0,0.316389878438183,2
"updown",1.1,100,"SVP Wilcoxon",0.625,0.625,0.625,1,0.125900987217009,8
"updown",1.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.0635418868806851,8
"updown",1.1,100,"RFPOP (null-matched c=2.75)",0.5,0.5,0.5,1,0.0694412420521885,8
"rand1",1.1,100,"PELT",0.0512820512820513,0.5,0.0930232558139535,0,2.33809405275284,78
"rand1",1.1,100,"RFPOP paper",0.571428571428571,0.5,0.533333333333333,0,0.154611653968003,7
"rand1",1.1,100,"SVP MedianMood",0.6,0.375,0.461538461538462,0,0.235817506529207,5
"rand1",1.1,100,"SVP Wilcoxon",0.375,0.375,0.375,1,0.165133253118412,8
"rand1",1.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.0912994110156277,8
"rand1",1.1,100,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.0422472195730846,6
"none",1.2,100,"PELT",0.0112359550561798,1,0.0222222222222222,0,7.27294688886896,89
"none",1.2,100,"RFPOP paper",1,1,1,1,2.28051205848975e-05,1
"none",1.2,100,"SVP MedianMood",1,1,1,1,0.00235680772209064,1
"none",1.2,100,"SVP Wilcoxon",1,1,1,1,0.00235680772209064,1
"none",1.2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00235680772209064,1
"none",1.2,100,"RFPOP (null-matched c=2.75)",1,1,1,1,2.28051205848975e-05,1
"up",1.2,100,"PELT",0.0681818181818182,0.75,0.125,0,29.3640350478142,88
"up",1.2,100,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.392172903176124,4
"up",1.2,100,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.4228276060008,5
"up",1.2,100,"SVP Wilcoxon",0.25,0.25,0.25,1,0.441641740438875,8
"up",1.2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.134051375753412,8
"up",1.2,100,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.392172903176124,4
"updown",1.2,100,"PELT",0.0714285714285714,0.625,0.128205128205128,0,4.37714036516635,70
"updown",1.2,100,"RFPOP paper",0.75,0.75,0.75,1,0.0351122369575038,8
"updown",1.2,100,"SVP MedianMood",0.25,0.125,0.166666666666667,0,0.306096002245315,4
"updown",1.2,100,"SVP Wilcoxon",0.375,0.375,0.375,1,0.0818685730596896,8
"updown",1.2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.0385173269672709,8
"updown",1.2,100,"RFPOP (null-matched c=2.75)",0.75,0.75,0.75,1,0.0351122369575038,8
"rand1",1.2,100,"PELT",0.0540540540540541,0.5,0.0975609756097561,0,11.7917775984468,74
"rand1",1.2,100,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.0595564855601189,6
"rand1",1.2,100,"SVP MedianMood",0.5,0.375,0.428571428571429,0,0.237004352883687,6
"rand1",1.2,100,"SVP Wilcoxon",0.5,0.5,0.5,1,0.252615930764119,8
"rand1",1.2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.127100822082823,8
"rand1",1.2,100,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.0595564855601189,6
"none",1.3,100,"PELT",0.015625,1,0.0307692307692308,0,7.87223343151061,64
"none",1.3,100,"RFPOP paper",1,1,1,1,0.000526604661082782,1
"none",1.3,100,"SVP MedianMood",1,1,1,1,0.00446742444205416,1
"none",1.3,100,"SVP Wilcoxon",1,1,1,1,0.00446742444205416,1
"none",1.3,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00446742444205416,1
"none",1.3,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.000526604661082782,1
"up",1.3,100,"PELT",0.0315789473684211,0.375,0.058252427184466,0,12.217590368666,95
"up",1.3,100,"RFPOP paper",0.6,0.375,0.461538461538462,0,0.39151473620762,5
"up",1.3,100,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.552117829849995,5
"up",1.3,100,"SVP Wilcoxon",0.375,0.375,0.375,1,0.197619762052063,8
"up",1.3,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.206649176872633,8
"up",1.3,100,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,0.733423935597216,4
"updown",1.3,100,"PELT",0.0617283950617284,0.625,0.112359550561798,0,7.47663731229493,81
"updown",1.3,100,"RFPOP paper",0.666666666666667,0.5,0.571428571428572,0,0.184853717185677,6
"updown",1.3,100,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.407555760001996,3
"updown",1.3,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.110077815382985,8
"updown",1.3,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.104434347194204,8
"updown",1.3,100,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.184853717185677,6
"rand1",1.3,100,"PELT",0.0824742268041237,1,0.152380952380952,0,10.1452116487508,97
"rand1",1.3,100,"RFPOP paper",0.666666666666667,0.5,0.571428571428572,0,0.0794470354967653,6
"rand1",1.3,100,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.411616690569652,5
"rand1",1.3,100,"SVP Wilcoxon",0.25,0.25,0.25,1,0.25643126272517,8
"rand1",1.3,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.112896930091513,8
"rand1",1.3,100,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.0794470354967653,6
"none",1.4,100,"PELT",0.0113636363636364,1,0.0224719101123595,0,6.78824836486369,88
"none",1.4,100,"RFPOP paper",1,1,1,1,3.54661493299585e-05,1
"none",1.4,100,"SVP MedianMood",1,1,1,1,0.00191490406587036,1
"none",1.4,100,"SVP Wilcoxon",1,1,1,1,0.00191490406587036,1
"none",1.4,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00191490406587036,1
"none",1.4,100,"RFPOP (null-matched c=2.75)",1,1,1,1,3.54661493299585e-05,1
"up",1.4,100,"PELT",0.0909090909090909,0.875,0.164705882352941,0,3.18389285598991,77
"up",1.4,100,"RFPOP paper",0.75,0.375,0.5,0,0.531056336600614,4
"up",1.4,100,"SVP MedianMood",0.5,0.375,0.428571428571429,0,0.396161592677922,6
"up",1.4,100,"SVP Wilcoxon",0.625,0.625,0.625,1,0.096407757490023,8
"up",1.4,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.0691283707637285,8
"up",1.4,100,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.531056336600614,4
"updown",1.4,100,"PELT",0.0375,0.375,0.0681818181818182,0,9.35171439565674,80
"updown",1.4,100,"RFPOP paper",0.75,0.75,0.75,1,0.0561434324443198,8
"updown",1.4,100,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.405315325024923,3
"updown",1.4,100,"SVP Wilcoxon",0.625,0.625,0.625,1,0.104423955493403,8
"updown",1.4,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.0573586872363471,8
"updown",1.4,100,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,0.341756668203023,4
"rand1",1.4,100,"PELT",0.0833333333333333,0.75,0.15,0,3.5757493686671,72
"rand1",1.4,100,"RFPOP paper",1,0.75,0.857142857142857,0,0.0463778712171839,6
"rand1",1.4,100,"SVP MedianMood",0.666666666666667,0.5,0.571428571428572,0,0.119727046149571,6
"rand1",1.4,100,"SVP Wilcoxon",0.625,0.625,0.625,1,0.0676555524440296,8
"rand1",1.4,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.714285714285714,0.625,0.666666666666667,0,0.0703548311420835,7
"rand1",1.4,100,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0463778712171839,6
"none",1.5,100,"PELT",0.0102040816326531,1,0.0202020202020202,0,6.85494847713298,98
"none",1.5,100,"RFPOP paper",1,1,1,1,0.000114987156119261,1
"none",1.5,100,"SVP MedianMood",1,1,1,1,0.000134619742326814,1
"none",1.5,100,"SVP Wilcoxon",1,1,1,1,0.000134619742326814,1
"none",1.5,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.000134619742326814,1
"none",1.5,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.000114987156119261,1
"up",1.5,100,"PELT",0.038961038961039,0.375,0.0705882352941176,0,6.5758837496458,77
"up",1.5,100,"RFPOP paper",0.4,0.25,0.307692307692308,0,0.577858449525626,5
"up",1.5,100,"SVP MedianMood",0.166666666666667,0.125,0.142857142857143,0,0.538171374848884,6
"up",1.5,100,"SVP Wilcoxon",0.375,0.375,0.375,1,0.177875412446368,8
"up",1.5,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.153531424006796,8
"up",1.5,100,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.689235247554462,4
"updown",1.5,100,"PELT",0.0909090909090909,0.75,0.162162162162162,0,5.58066858348037,66
"updown",1.5,100,"RFPOP paper",0.875,0.875,0.875,1,0.0268033201124498,8
"updown",1.5,100,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,0.436215270379474,6
"updown",1.5,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.0506650414672701,8
"updown",1.5,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.044095594182051,8
"updown",1.5,100,"RFPOP (null-matched c=2.75)",0.875,0.875,0.875,1,0.0268033201124498,8
"rand1",1.5,100,"PELT",0.0760869565217391,0.875,0.14,0,5.21702074422632,92
"rand1",1.5,100,"RFPOP paper",1,0.75,0.857142857142857,0,0.0737724386360487,6
"rand1",1.5,100,"SVP MedianMood",0.833333333333333,0.625,0.714285714285714,0,0.130376896621509,6
"rand1",1.5,100,"SVP Wilcoxon",0.5,0.5,0.5,1,0.190435350767955,8
"rand1",1.5,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.0557341229688327,8
"rand1",1.5,100,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0737724386360487,6
"none",1.6,100,"PELT",0.0140845070422535,1,0.0277777777777778,0,2.08888057800818,71
"none",1.6,100,"RFPOP paper",1,1,1,1,0.000232132423599011,1
"none",1.6,100,"SVP MedianMood",1,1,1,1,0.00346786886904406,1
"none",1.6,100,"SVP Wilcoxon",1,1,1,1,0.00346786886904406,1
"none",1.6,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00346786886904406,1
"none",1.6,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.000232132423599011,1
"up",1.6,100,"PELT",0.0625,0.625,0.113636363636364,0,3.39425220681185,80
"up",1.6,100,"RFPOP paper",0.25,0.125,0.166666666666667,0,0.85805993026719,4
"up",1.6,100,"SVP MedianMood",0.5,0.5,0.5,1,0.13423012138582,8
"up",1.6,100,"SVP Wilcoxon",0.5,0.5,0.5,1,0.13423012138582,8
"up",1.6,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.0936869811549603,8
"up",1.6,100,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,0.85805993026719,4
"updown",1.6,100,"PELT",0.0760869565217391,0.875,0.14,0,7.11837083828399,92
"updown",1.6,100,"RFPOP paper",1,1,1,1,0.0496392818370183,8
"updown",1.6,100,"SVP MedianMood",0.428571428571429,0.375,0.4,0,0.434031864619892,7
"updown",1.6,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.144638491919002,8
"updown",1.6,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.121787144911546,8
"updown",1.6,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.0496392818370183,8
"rand1",1.6,100,"PELT",0.0705882352941176,0.75,0.129032258064516,0,7.96151911793946,85
"rand1",1.6,100,"RFPOP paper",1,0.75,0.857142857142857,0,0.0609443714221898,6
"rand1",1.6,100,"SVP MedianMood",1,0.75,0.857142857142857,0,0.0881715784703197,6
"rand1",1.6,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.139702316793697,8
"rand1",1.6,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.0710953586979967,8
"rand1",1.6,100,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0609443714221898,6
"none",1.7,100,"PELT",0.0111111111111111,1,0.021978021978022,0,6.44805899287383,90
"none",1.7,100,"RFPOP paper",1,1,1,1,0.00437087288457196,1
"none",1.7,100,"SVP MedianMood",1,1,1,1,0.00380908249021864,1
"none",1.7,100,"SVP Wilcoxon",1,1,1,1,0.00380908249021864,1
"none",1.7,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00380908249021864,1
"none",1.7,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00437087288457196,1
"up",1.7,100,"PELT",0.0625,0.75,0.115384615384615,0,14.0688900076037,96
"up",1.7,100,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.779501974722806,4
"up",1.7,100,"SVP MedianMood",0.5,0.5,0.5,1,0.205746749253552,8
"up",1.7,100,"SVP Wilcoxon",0.5,0.5,0.5,1,0.125912400519811,8
"up",1.7,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.0945504603768116,8
"up",1.7,100,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.779501974722806,4
"updown",1.7,100,"PELT",0.043956043956044,0.5,0.0808080808080808,0,91.3654038307627,91
"updown",1.7,100,"RFPOP paper",0.875,0.875,0.875,1,0.0528371663630132,8
"updown",1.7,100,"SVP MedianMood",0.5,0.25,0.333333333333333,0,0.812332818261631,4
"updown",1.7,100,"SVP Wilcoxon",0.875,0.875,0.875,1,0.552018393304137,8
"updown",1.7,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.552018393304137,8
"updown",1.7,100,"RFPOP (null-matched c=2.75)",0.875,0.875,0.875,1,0.0528371663630132,8
"rand1",1.7,100,"PELT",0.0933333333333333,0.875,0.168674698795181,0,5.35316195213082,75
"rand1",1.7,100,"RFPOP paper",1,0.75,0.857142857142857,0,0.0674448680663232,6
"rand1",1.7,100,"SVP MedianMood",1,0.75,0.857142857142857,0,0.138962316725372,6
"rand1",1.7,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.157853209843713,8
"rand1",1.7,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.159475651134495,8
"rand1",1.7,100,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0674448680663232,6
"none",1.8,100,"PELT",0.0149253731343284,1,0.0294117647058824,0,4.99022675619784,67
"none",1.8,100,"RFPOP paper",1,1,1,1,0.00167218780480023,1
"none",1.8,100,"SVP MedianMood",1,1,1,1,0.0161998164072601,1
"none",1.8,100,"SVP Wilcoxon",1,1,1,1,0.0161998164072601,1
"none",1.8,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.0161998164072601,1
"none",1.8,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00167218780480023,1
"up",1.8,100,"PELT",0.0574712643678161,0.625,0.105263157894737,0,6.92777799725099,87
"up",1.8,100,"RFPOP paper",0.25,0.125,0.166666666666667,0,1.07214728708653,4
"up",1.8,100,"SVP MedianMood",0.375,0.375,0.375,1,0.209015356178244,8
"up",1.8,100,"SVP Wilcoxon",0.25,0.25,0.25,1,0.225744302836205,8
"up",1.8,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.161839845922591,8
"up",1.8,100,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,1.07214728708653,4
"updown",1.8,100,"PELT",0.075,0.75,0.136363636363636,0,4.82572265908744,80
"updown",1.8,100,"RFPOP paper",0.75,0.75,0.75,1,0.067808451554683,8
"updown",1.8,100,"SVP MedianMood",0.5,0.375,0.428571428571429,0,0.574565506484484,6
"updown",1.8,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.11573698575774,8
"updown",1.8,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.11573698575774,8
"updown",1.8,100,"RFPOP (null-matched c=2.75)",0.75,0.75,0.75,1,0.067808451554683,8
"rand1",1.8,100,"PELT",0.0666666666666667,0.625,0.120481927710843,0,2.91825185257127,75
"rand1",1.8,100,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.0834516017817125,6
"rand1",1.8,100,"SVP MedianMood",0.666666666666667,0.5,0.571428571428572,0,0.206034849213511,6
"rand1",1.8,100,"SVP Wilcoxon",0.5,0.5,0.5,1,0.132669184856262,8
"rand1",1.8,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.109075916478197,8
"rand1",1.8,100,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.0834516017817125,6
"none",1.9,100,"PELT",0.0113636363636364,1,0.0224719101123595,0,10.4151778242717,88
"none",1.9,100,"RFPOP paper",1,1,1,1,0.000446140317003263,1
"none",1.9,100,"SVP MedianMood",1,1,1,1,1.2421081907964e-05,1
"none",1.9,100,"SVP Wilcoxon",0.5,1,0.666666666666667,0,0.0226313285331315,2
"none",1.9,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,1.2421081907964e-05,1
"none",1.9,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.000446140317003263,1
"up",1.9,100,"PELT",0.0933333333333333,0.875,0.168674698795181,0,4.5314023296096,75
"up",1.9,100,"RFPOP paper",0.75,0.375,0.5,0,1.06092592961982,4
"up",1.9,100,"SVP MedianMood",0.625,0.625,0.625,1,0.33560578552238,8
"up",1.9,100,"SVP Wilcoxon",0.875,0.875,0.875,1,0.0961339038665081,8
"up",1.9,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.0961339038665081,8
"up",1.9,100,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,1.06092592961982,4
"updown",1.9,100,"PELT",0.0612244897959184,0.75,0.113207547169811,0,28.1012538166042,98
"updown",1.9,100,"RFPOP paper",0.5,0.5,0.5,1,0.102537452546485,8
"updown",1.9,100,"SVP MedianMood",0.625,0.625,0.625,1,0.3585608626981,8
"updown",1.9,100,"SVP Wilcoxon",0.625,0.625,0.625,1,0.3585608626981,8
"updown",1.9,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.340494219965519,8
"updown",1.9,100,"RFPOP (null-matched c=2.75)",0.5,0.5,0.5,1,0.102537452546485,8
"rand1",1.9,100,"PELT",0.0746268656716418,0.625,0.133333333333333,0,11.4729127950647,67
"rand1",1.9,100,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.081232445593784,6
"rand1",1.9,100,"SVP MedianMood",0.833333333333333,0.625,0.714285714285714,0,0.132520078711147,6
"rand1",1.9,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.123360700175353,8
"rand1",1.9,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.103602212427001,8
"rand1",1.9,100,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.081232445593784,6
"none",2,100,"PELT",0.0126582278481013,1,0.025,0,9.35361643008394,79
"none",2,100,"RFPOP paper",1,1,1,1,0.000112612105759347,1
"none",2,100,"SVP MedianMood",1,1,1,1,0.000931175249823383,1
"none",2,100,"SVP Wilcoxon",1,1,1,1,0.000931175249823383,1
"none",2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.000931175249823383,1
"none",2,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.000112612105759347,1
"up",2,100,"PELT",0.0847457627118644,0.625,0.149253731343284,0,2.50021310820789,59
"up",2,100,"RFPOP paper",1,0.5,0.666666666666667,0,1.01690322900853,4
"up",2,100,"SVP MedianMood",0.75,0.75,0.75,1,0.0521972894105603,8
"up",2,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.0521972894105603,8
"up",2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.0505313762817466,8
"up",2,100,"RFPOP (null-matched c=2.75)",1,0.5,0.666666666666667,0,1.01690322900853,4
"updown",2,100,"PELT",0.0740740740740741,0.75,0.134831460674157,0,5.77092495298372,81
"updown",2,100,"RFPOP paper",0.75,0.75,0.75,1,0.0967794452924087,8
"updown",2,100,"SVP MedianMood",0.75,0.75,0.75,1,0.171611429927232,8
"updown",2,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.171611429927232,8
"updown",2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.171611429927232,8
"updown",2,100,"RFPOP (null-matched c=2.75)",0.75,0.75,0.75,1,0.0967794452924087,8
"rand1",2,100,"PELT",0.0886075949367089,0.875,0.160919540229885,0,4.46262893309796,79
"rand1",2,100,"RFPOP paper",1,0.75,0.857142857142857,0,0.0553187385687399,6
"rand1",2,100,"SVP MedianMood",1,0.75,0.857142857142857,0,0.103463826515301,6
"rand1",2,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.0933320952131008,8
"rand1",2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.0898322381816328,8
"rand1",2,100,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0553187385687399,6
"none",2.1,100,"PELT",0.00970873786407767,1,0.0192307692307692,0,4.93757672179579,103
"none",2.1,100,"RFPOP paper",1,1,1,1,0.0138585436046523,1
"none",2.1,100,"SVP MedianMood",1,1,1,1,0.00820335502783274,1
"none",2.1,100,"SVP Wilcoxon",1,1,1,1,0.00820335502783274,1
"none",2.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00820335502783274,1
"none",2.1,100,"RFPOP (null-matched c=2.75)",1,1,1,1,0.0138585436046523,1
"up",2.1,100,"PELT",0.0779220779220779,0.75,0.141176470588235,0,3.74611387080705,77
"up",2.1,100,"RFPOP paper",1,0.5,0.666666666666667,0,1.12262587298465,4
"up",2.1,100,"SVP MedianMood",0.625,0.625,0.625,1,0.181674944929254,8
"up",2.1,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.122170042073959,8
"up",2.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.0942114444639982,8
"up",2.1,100,"RFPOP (null-matched c=2.75)",1,0.5,0.666666666666667,0,1.12262587298465,4
"updown",2.1,100,"PELT",0.0540540540540541,0.75,0.100840336134454,0,13.6592642937278,111
"updown",2.1,100,"RFPOP paper",0.75,0.75,0.75,1,0.142297673669403,8
"updown",2.1,100,"SVP MedianMood",0.75,0.75,0.75,1,0.202938116506945,8
"updown",2.1,100,"SVP Wilcoxon",0.75,0.75,0.75,1,0.17602218317733,8
"updown",2.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.11166848328105,8
"updown",2.1,100,"RFPOP (null-matched c=2.75)",0.75,0.75,0.75,1,0.142297673669403,8
"rand1",2.1,100,"PELT",0.0810810810810811,0.75,0.146341463414634,0,8.62514314640141,74
"rand1",2.1,100,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.104390989328005,6
"rand1",2.1,100,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,0.423748934365207,6
"rand1",2.1,100,"SVP Wilcoxon",0.375,0.375,0.375,1,0.346680569814612,8
"rand1",2.1,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.183299637695139,8
"rand1",2.1,100,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.104390989328005,6
"none",2.2,100,"PELT",0.015625,1,0.0307692307692308,0,17.1411544997534,64
"none",2.2,100,"RFPOP paper",1,1,1,1,1.21374126991461e-05,1
"none",2.2,100,"SVP MedianMood",1,1,1,1,0.0132946160985107,1
"none",2.2,100,"SVP Wilcoxon",1,1,1,1,0.0132946160985107,1
"none",2.2,100,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.0132946160985107,1
"none",2.2,100,"RFPOP (null-matched c=2.75)",1,1,1,1,1.21374126991461e-05,1
"up",2.2,100,"PELT",0.072289156626506,0.75,0.131868131868132,0,6.47639994644916,83
"up",2.2,100,"RFPOP paper",0.8,0.5,0.615384615384615,0,1.00145301596858,5
