"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"updown",2,72,"SVP AR1Focus",0.4,0.25,0.307692307692308,0,NA,1.48429430754198,5
"updown",2,72,"SVP AR1Focus multiscale",0.357142857142857,0.625,0.454545454545455,0,NA,1.85850497262754,14
"rand1",2,72,"PELT inflated",0.75,0.375,0.5,0,NA,1.06165989249184,4
"rand1",2,72,"PELT AR1 approximate",0.666666666666667,0.75,0.705882352941177,0,NA,0.426755014560793,9
"rand1",2,72,"DeCAFS AR1",0.833333333333333,0.625,0.714285714285714,0,NA,0.418449257399704,6
"rand1",2,72,"SVP AR1Focus",0.666666666666667,0.25,0.363636363636364,0,NA,1.95390906046369,3
"rand1",2,72,"SVP AR1Focus multiscale",0.636363636363636,0.875,0.736842105263158,0,NA,0.426669194111264,11
"none",2.1,72,"PELT inflated",1,1,1,1,NA,0.0212022122134359,1
"none",2.1,72,"PELT AR1 approximate",0.25,1,0.4,0,NA,0.156715008201647,4
"none",2.1,72,"DeCAFS AR1",1,1,1,1,NA,0.0212022122134359,1
"none",2.1,72,"SVP AR1Focus",1,1,1,1,NA,0.0212022122134359,1
"none",2.1,72,"SVP AR1Focus multiscale",0.1,1,0.181818181818182,0,NA,0.489382538133392,10
"up",2.1,72,"PELT inflated",0.8,0.5,0.615384615384615,0,NA,1.23656085371471,5
"up",2.1,72,"PELT AR1 approximate",0.444444444444444,0.5,0.470588235294118,0,NA,0.896938888982687,9
"up",2.1,72,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,1.07062102033467,6
"up",2.1,72,"SVP AR1Focus",0.8,0.5,0.615384615384615,0,NA,1.30032248847112,5
"up",2.1,72,"SVP AR1Focus multiscale",0.357142857142857,0.625,0.454545454545455,0,NA,0.771862152678431,14
"updown",2.1,72,"PELT inflated",1,0.375,0.545454545454545,0,NA,1.15063925457381,3
"updown",2.1,72,"PELT AR1 approximate",0.625,0.625,0.625,1,30,0.609556727366249,8
"updown",2.1,72,"DeCAFS AR1",1,0.5,0.666666666666667,0,NA,0.958625477503931,4
"updown",2.1,72,"SVP AR1Focus",1,0.25,0.4,0,NA,1.27307204139307,2
"updown",2.1,72,"SVP AR1Focus multiscale",0.384615384615385,0.625,0.476190476190476,0,NA,0.703838167239285,13
"rand1",2.1,72,"PELT inflated",1,0.5,0.666666666666667,0,NA,1.01810141277517,4
"rand1",2.1,72,"PELT AR1 approximate",0.7,0.875,0.777777777777778,0,NA,0.584911048183418,10
"rand1",2.1,72,"DeCAFS AR1",0.75,0.75,0.75,1,74,0.631315456601033,8
"rand1",2.1,72,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,1.01810141277517,4
"rand1",2.1,72,"SVP AR1Focus multiscale",0.411764705882353,0.875,0.56,0,NA,0.873129588474014,17
"none",2.2,72,"PELT inflated",1,1,1,1,NA,0.00454524251427835,1
"none",2.2,72,"PELT AR1 approximate",0.166666666666667,1,0.285714285714286,0,NA,0.350292035979821,6
"none",2.2,72,"DeCAFS AR1",1,1,1,1,NA,0.00454524251427835,1
"none",2.2,72,"SVP AR1Focus",1,1,1,1,NA,0.00454524251427835,1
"none",2.2,72,"SVP AR1Focus multiscale",0.1,1,0.181818181818182,0,NA,0.378981570739808,10
"up",2.2,72,"PELT inflated",0.8,0.5,0.615384615384615,0,NA,1.6364577514955,5
"up",2.2,72,"PELT AR1 approximate",0.428571428571429,0.75,0.545454545454545,0,NA,0.857166387857723,14
"up",2.2,72,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,0.981521361158388,6
"up",2.2,72,"SVP AR1Focus",0.25,0.125,0.166666666666667,0,NA,2.16093627318302,4
"up",2.2,72,"SVP AR1Focus multiscale",0.333333333333333,0.625,0.434782608695652,0,NA,0.779689125578435,15
"updown",2.2,72,"PELT inflated",0.666666666666667,0.25,0.363636363636364,0,NA,1.48057019583164,3
"updown",2.2,72,"PELT AR1 approximate",0.583333333333333,0.875,0.7,0,NA,1.1498482438067,12
"updown",2.2,72,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,1.29595757337303,6
"updown",2.2,72,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,1.14743795794162,4
"updown",2.2,72,"SVP AR1Focus multiscale",0.4375,0.875,0.583333333333333,0,NA,0.958062468797652,16
"rand1",2.2,72,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.366040273864385,6
"rand1",2.2,72,"PELT AR1 approximate",0.428571428571429,0.75,0.545454545454545,0,NA,0.788567818222795,14
"rand1",2.2,72,"DeCAFS AR1",0.857142857142857,0.75,0.8,0,NA,0.256221760241515,7
"rand1",2.2,72,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.196916751050905,6
"rand1",2.2,72,"SVP AR1Focus multiscale",0.260869565217391,0.75,0.387096774193548,0,NA,0.91158696166713,23
"none",2.3,72,"PELT inflated",1,1,1,1,NA,0.00625001784456556,1
"none",2.3,72,"PELT AR1 approximate",0.2,1,0.333333333333333,0,NA,0.250816022939907,5
"none",2.3,72,"DeCAFS AR1",1,1,1,1,NA,0.00625001784456556,1
"none",2.3,72,"SVP AR1Focus",1,1,1,1,NA,0.00625001784456556,1
"none",2.3,72,"SVP AR1Focus multiscale",0.1,1,0.181818181818182,0,NA,0.378372512546643,10
"up",2.3,72,"PELT inflated",0.6,0.375,0.461538461538462,0,NA,2.04164452074183,5
"up",2.3,72,"PELT AR1 approximate",0.272727272727273,0.375,0.315789473684211,0,NA,1.6339519731646,11
"up",2.3,72,"DeCAFS AR1",0.5,0.375,0.428571428571429,0,NA,1.89697972601308,6
"up",2.3,72,"SVP AR1Focus",0.6,0.375,0.461538461538462,0,NA,2.04164452074183,5
"up",2.3,72,"SVP AR1Focus multiscale",0.230769230769231,0.375,0.285714285714286,0,NA,1.45784851692156,13
"updown",2.3,72,"PELT inflated",1,0.125,0.222222222222222,0,NA,1.34705069440572,1
"updown",2.3,72,"PELT AR1 approximate",0.333333333333333,0.5,0.4,0,NA,1.16211152431016,12
"updown",2.3,72,"DeCAFS AR1",0.5,0.125,0.2,0,NA,1.4396634934953,2
"updown",2.3,72,"SVP AR1Focus",0.5,0.125,0.2,0,NA,1.56795669413095,2
"updown",2.3,72,"SVP AR1Focus multiscale",0.230769230769231,0.375,0.285714285714286,0,NA,1.24346554176197,13
"rand1",2.3,72,"PELT inflated",0.75,0.75,0.75,1,32,1.47232846753674,8
"rand1",2.3,72,"PELT AR1 approximate",0.583333333333333,0.875,0.7,0,NA,1.36936456889553,12
"rand1",2.3,72,"DeCAFS AR1",0.75,0.75,0.75,1,32,1.03426166264041,8
"rand1",2.3,72,"SVP AR1Focus",0.714285714285714,0.625,0.666666666666667,0,NA,0.802643516159577,7
"rand1",2.3,72,"SVP AR1Focus multiscale",0.4375,0.875,0.583333333333333,0,NA,1.62172604037942,16
"none",2.4,72,"PELT inflated",1,1,1,1,NA,0.00971123331990178,1
"none",2.4,72,"PELT AR1 approximate",0.2,1,0.333333333333333,0,NA,0.378766819616783,5
"none",2.4,72,"DeCAFS AR1",1,1,1,1,NA,0.00971123331990178,1
"none",2.4,72,"SVP AR1Focus",1,1,1,1,NA,0.00971123331990178,1
"none",2.4,72,"SVP AR1Focus multiscale",0.0909090909090909,1,0.166666666666667,0,NA,0.396315580645132,11
"up",2.4,72,"PELT inflated",0.6,0.375,0.461538461538462,0,NA,1.5538811947733,5
"up",2.4,72,"PELT AR1 approximate",0.307692307692308,0.5,0.380952380952381,0,NA,1.13917937225266,13
"up",2.4,72,"DeCAFS AR1",0.6,0.375,0.461538461538462,0,NA,1.72259761512008,5
"up",2.4,72,"SVP AR1Focus",0.75,0.375,0.5,0,NA,2.39319344034933,4
"up",2.4,72,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,0.90880060193059,16
"updown",2.4,72,"PELT inflated",0.666666666666667,0.25,0.363636363636364,0,NA,1.47990007560774,3
"updown",2.4,72,"PELT AR1 approximate",0.384615384615385,0.625,0.476190476190476,0,NA,1.15312015190987,13
"updown",2.4,72,"DeCAFS AR1",0.833333333333333,0.625,0.714285714285714,0,NA,0.690949754401578,6
"updown",2.4,72,"SVP AR1Focus",0.333333333333333,0.125,0.181818181818182,0,NA,1.26787940142597,3
"updown",2.4,72,"SVP AR1Focus multiscale",0.333333333333333,0.75,0.461538461538462,0,NA,1.26312684278813,18
"rand1",2.4,72,"PELT inflated",0.714285714285714,0.625,0.666666666666667,0,NA,0.948917026093735,7
"rand1",2.4,72,"PELT AR1 approximate",0.636363636363636,0.875,0.736842105263158,0,NA,0.70165944111254,11
"rand1",2.4,72,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.102255593620377,6
"rand1",2.4,72,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,0.702252446336826,6
"rand1",2.4,72,"SVP AR1Focus multiscale",0.466666666666667,0.875,0.608695652173913,0,NA,0.687297322001125,15
"none",2.5,72,"PELT inflated",1,1,1,1,NA,0.0341415452277021,1
"none",2.5,72,"PELT AR1 approximate",0.5,1,0.666666666666667,0,NA,0.0467754555472823,2
"none",2.5,72,"DeCAFS AR1",1,1,1,1,NA,0.0341415452277021,1
"none",2.5,72,"SVP AR1Focus",1,1,1,1,NA,0.0341415452277021,1
"none",2.5,72,"SVP AR1Focus multiscale",0.0769230769230769,1,0.142857142857143,0,NA,0.518792899906482,13
"up",2.5,72,"PELT inflated",0.857142857142857,0.75,0.8,0,NA,0.767678696737148,7
"up",2.5,72,"PELT AR1 approximate",0.7,0.875,0.777777777777778,0,NA,0.32800101846344,10
"up",2.5,72,"DeCAFS AR1",0.875,0.875,0.875,1,8,0.262197220554681,8
"up",2.5,72,"SVP AR1Focus",1,0.625,0.769230769230769,0,NA,1.43904481767235,5
"up",2.5,72,"SVP AR1Focus multiscale",0.636363636363636,0.875,0.736842105263158,0,NA,0.484971445992419,11
"updown",2.5,72,"PELT inflated",1,0.5,0.666666666666667,0,NA,1.19442152861562,4
"updown",2.5,72,"PELT AR1 approximate",0.357142857142857,0.625,0.454545454545455,0,NA,0.750738185769614,14
"updown",2.5,72,"DeCAFS AR1",0.5,0.25,0.333333333333333,0,NA,1.18648090065847,4
"updown",2.5,72,"SVP AR1Focus",1,0.375,0.545454545454545,0,NA,1.34602247829675,3
"updown",2.5,72,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,0.864471275957278,16
"rand1",2.5,72,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.495226689687871,6
"rand1",2.5,72,"PELT AR1 approximate",0.666666666666667,0.75,0.705882352941177,0,NA,0.64017729018211,9
"rand1",2.5,72,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.194880531957571,6
"rand1",2.5,72,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,0.495226689687871,6
"rand1",2.5,72,"SVP AR1Focus multiscale",0.583333333333333,0.875,0.7,0,NA,0.35082292062354,12
"none",2.6,72,"PELT inflated",1,1,1,1,NA,0.0303074434979508,1
"none",2.6,72,"PELT AR1 approximate",0.25,1,0.4,0,NA,0.267334026203732,4
"none",2.6,72,"DeCAFS AR1",1,1,1,1,NA,0.0303074434979508,1
"none",2.6,72,"SVP AR1Focus",1,1,1,1,NA,0.0303074434979508,1
"none",2.6,72,"SVP AR1Focus multiscale",0.1,1,0.181818181818182,0,NA,0.401649578061084,10
"up",2.6,72,"PELT inflated",0.285714285714286,0.25,0.266666666666667,0,NA,1.74394623515769,7
"up",2.6,72,"PELT AR1 approximate",0.352941176470588,0.75,0.48,0,NA,1.31686295867731,17
"up",2.6,72,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,1.26001428713875,6
"up",2.6,72,"SVP AR1Focus",0.4,0.25,0.307692307692308,0,NA,2.16427514199521,5
"up",2.6,72,"SVP AR1Focus multiscale",0.411764705882353,0.875,0.56,0,NA,1.199307419798,17
"updown",2.6,72,"PELT inflated",1,0.125,0.222222222222222,0,NA,1.71022754705414,1
"updown",2.6,72,"PELT AR1 approximate",0.428571428571429,0.75,0.545454545454545,0,NA,1.01428988297595,14
"updown",2.6,72,"DeCAFS AR1",0.8,0.5,0.615384615384615,0,NA,1.26810141218152,5
"updown",2.6,72,"SVP AR1Focus",1,0.25,0.4,0,NA,1.61490686256077,2
"updown",2.6,72,"SVP AR1Focus multiscale",0.294117647058824,0.625,0.4,0,NA,0.690733624680474,17
"rand1",2.6,72,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.619186133095082,6
"rand1",2.6,72,"PELT AR1 approximate",0.583333333333333,0.875,0.7,0,NA,0.754158443392118,12
"rand1",2.6,72,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.506657465412922,6
"rand1",2.6,72,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.619186133095082,6
"rand1",2.6,72,"SVP AR1Focus multiscale",0.444444444444444,1,0.615384615384615,0,NA,1.06657972106561,18
"none",2.7,72,"PELT inflated",1,1,1,1,NA,0.019809046313019,1
"none",2.7,72,"PELT AR1 approximate",0.25,1,0.4,0,NA,0.534129152551577,4
"none",2.7,72,"DeCAFS AR1",1,1,1,1,NA,0.019809046313019,1
"none",2.7,72,"SVP AR1Focus",1,1,1,1,NA,0.019809046313019,1
"none",2.7,72,"SVP AR1Focus multiscale",0.111111111111111,1,0.2,0,NA,0.806841502417066,9
"up",2.7,72,"PELT inflated",0.333333333333333,0.25,0.285714285714286,0,NA,1.52414403180834,6
"up",2.7,72,"PELT AR1 approximate",0.375,0.75,0.5,0,NA,1.04213355311719,16
"up",2.7,72,"DeCAFS AR1",0.857142857142857,0.75,0.8,0,NA,0.608153478141756,7
"up",2.7,72,"SVP AR1Focus",0.6,0.375,0.461538461538462,0,NA,1.6268460549854,5
"up",2.7,72,"SVP AR1Focus multiscale",0.35,0.875,0.5,0,NA,0.953689306323221,20
"updown",2.7,72,"PELT inflated",0.714285714285714,0.625,0.666666666666667,0,NA,1.70640672257409,7
"updown",2.7,72,"PELT AR1 approximate",0.666666666666667,0.75,0.705882352941177,0,NA,1.55646857660732,9
"updown",2.7,72,"DeCAFS AR1",0.714285714285714,0.625,0.666666666666667,0,NA,1.6607299096674,7
"updown",2.7,72,"SVP AR1Focus",0.5,0.375,0.428571428571429,0,NA,2.10645776875878,6
"updown",2.7,72,"SVP AR1Focus multiscale",0.307692307692308,0.5,0.380952380952381,0,NA,1.57173796618969,13
"rand1",2.7,72,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.155959718530831,6
"rand1",2.7,72,"PELT AR1 approximate",0.75,0.75,0.75,1,67,0.330513184247704,8
"rand1",2.7,72,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.155959718530831,6
"rand1",2.7,72,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.155959718530831,6
"rand1",2.7,72,"SVP AR1Focus multiscale",0.5,0.75,0.6,0,NA,0.376825181437903,12
"none",2.8,72,"PELT inflated",1,1,1,1,NA,0.00176031654758251,1
"none",2.8,72,"PELT AR1 approximate",0.166666666666667,1,0.285714285714286,0,NA,0.429332392056702,6
"none",2.8,72,"DeCAFS AR1",1,1,1,1,NA,0.00176031654758251,1
"none",2.8,72,"SVP AR1Focus",1,1,1,1,NA,0.00176031654758251,1
"none",2.8,72,"SVP AR1Focus multiscale",0.0714285714285714,1,0.133333333333333,0,NA,0.760612616499531,14
"up",2.8,72,"PELT inflated",0.5,0.375,0.428571428571429,0,NA,1.4460649936783,6
"up",2.8,72,"PELT AR1 approximate",0.583333333333333,0.875,0.7,0,NA,0.546184005710019,12
"up",2.8,72,"DeCAFS AR1",0.75,0.75,0.75,1,24,0.408491543379388,8
"up",2.8,72,"SVP AR1Focus",0.6,0.375,0.461538461538462,0,NA,1.79631780465864,5
"up",2.8,72,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,0.935159409528466,16
"updown",2.8,72,"PELT inflated",1,0.625,0.769230769230769,0,NA,1.85152218574304,5
"updown",2.8,72,"PELT AR1 approximate",0.466666666666667,0.875,0.608695652173913,0,NA,1.50643118057701,15
"updown",2.8,72,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,1.44131073221114,6
"updown",2.8,72,"SVP AR1Focus",1,0.625,0.769230769230769,0,NA,1.85152218574304,5
"updown",2.8,72,"SVP AR1Focus multiscale",0.285714285714286,0.75,0.413793103448276,0,NA,1.58600567179813,21
"rand1",2.8,72,"PELT inflated",0.666666666666667,0.5,0.571428571428572,0,NA,1.14931510531799,6
"rand1",2.8,72,"PELT AR1 approximate",0.666666666666667,0.75,0.705882352941177,0,NA,0.684970409690491,9
"rand1",2.8,72,"DeCAFS AR1",0.857142857142857,0.75,0.8,0,NA,0.494543121622244,7
"rand1",2.8,72,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,0.583654819283066,6
"rand1",2.8,72,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,0.966405887312328,16
"none",2.9,72,"PELT inflated",1,1,1,1,NA,0.000930783068282519,1
"none",2.9,72,"PELT AR1 approximate",0.166666666666667,1,0.285714285714286,0,NA,0.385013482032921,6
"none",2.9,72,"DeCAFS AR1",1,1,1,1,NA,0.000930783068282519,1
"none",2.9,72,"SVP AR1Focus",1,1,1,1,NA,0.000930783068282519,1
"none",2.9,72,"SVP AR1Focus multiscale",0.1,1,0.181818181818182,0,NA,0.465497981271436,10
"up",2.9,72,"PELT inflated",1,0.875,0.933333333333333,0,NA,1.20225999201229,7
"up",2.9,72,"PELT AR1 approximate",0.888888888888889,1,0.941176470588235,0,NA,1.0090993589533,9
"up",2.9,72,"DeCAFS AR1",1,1,1,1,4,0.792283755063984,8
"up",2.9,72,"SVP AR1Focus",0.6,0.375,0.461538461538462,0,NA,2.73761262129597,5
"up",2.9,72,"SVP AR1Focus multiscale",0.615384615384615,1,0.761904761904762,0,NA,1.4089670781049,13
"updown",2.9,72,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,1.13429262526289,6
"updown",2.9,72,"PELT AR1 approximate",0.6,0.75,0.666666666666667,0,NA,0.883577780156043,10
"updown",2.9,72,"DeCAFS AR1",0.75,0.75,0.75,1,39,1.01443080657603,8
"updown",2.9,72,"SVP AR1Focus",0.333333333333333,0.125,0.181818181818182,0,NA,2.2541452252541,3
"updown",2.9,72,"SVP AR1Focus multiscale",0.636363636363636,0.875,0.736842105263158,0,NA,0.624524849345567,11
"rand1",2.9,72,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.361146679843427,6
"rand1",2.9,72,"PELT AR1 approximate",0.666666666666667,0.75,0.705882352941177,0,NA,0.384342934245167,9
"rand1",2.9,72,"DeCAFS AR1",0.857142857142857,0.75,0.8,0,NA,0.302011015663371,7
"rand1",2.9,72,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.361146679843427,6
"rand1",2.9,72,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,0.648463486425978,16
"none",3,72,"PELT inflated",1,1,1,1,NA,0.0205548693090991,1
"none",3,72,"PELT AR1 approximate",1,1,1,1,NA,0.0205548693090991,1
"none",3,72,"DeCAFS AR1",1,1,1,1,NA,0.0205548693090991,1
"none",3,72,"SVP AR1Focus",1,1,1,1,NA,0.0205548693090991,1
"none",3,72,"SVP AR1Focus multiscale",0.125,1,0.222222222222222,0,NA,0.41594235488835,8
"up",3,72,"PELT inflated",0.571428571428571,0.5,0.533333333333333,0,NA,1.46157270142025,7
"up",3,72,"PELT AR1 approximate",0.466666666666667,0.875,0.608695652173913,0,NA,1.09208261504809,15
"up",3,72,"DeCAFS AR1",0.875,0.875,0.875,1,9,0.637138626938862,8
"up",3,72,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,1.71258903250976,6
"up",3,72,"SVP AR1Focus multiscale",0.352941176470588,0.75,0.48,0,NA,0.994491390467587,17
"updown",3,72,"PELT inflated",0.857142857142857,0.75,0.8,0,NA,1.15978324404134,7
"updown",3,72,"PELT AR1 approximate",0.615384615384615,1,0.761904761904762,0,NA,0.97577048380312,13
"updown",3,72,"DeCAFS AR1",0.888888888888889,1,0.941176470588235,0,NA,0.741697806303363,9
"updown",3,72,"SVP AR1Focus",0.714285714285714,0.625,0.666666666666667,0,NA,1.24418417803753,7
"updown",3,72,"SVP AR1Focus multiscale",0.470588235294118,1,0.64,0,NA,1.15253269164005,17
"rand1",3,72,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.653230060693592,6
"rand1",3,72,"PELT AR1 approximate",0.5,0.75,0.6,0,NA,0.511756192231311,12
"rand1",3,72,"DeCAFS AR1",0.857142857142857,0.75,0.8,0,NA,0.37784312644178,7
"rand1",3,72,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.375991263544312,6
"rand1",3,72,"SVP AR1Focus multiscale",0.388888888888889,0.875,0.538461538461539,0,NA,0.729044445666422,18
"none",1,73,"PELT inflated",1,1,1,1,NA,0.103408555332514,1
"none",1,73,"PELT AR1 approximate",0.166666666666667,1,0.285714285714286,0,NA,0.374148430632821,6
"none",1,73,"DeCAFS AR1",1,1,1,1,NA,0.103408555332514,1
"none",1,73,"SVP AR1Focus",1,1,1,1,NA,0.103408555332514,1
"none",1,73,"SVP AR1Focus multiscale",0.0769230769230769,1,0.142857142857143,0,NA,0.644480897256293,13
"up",1,73,"PELT inflated",0.666666666666667,0.25,0.363636363636364,0,NA,0.838780030235509,3
"up",1,73,"PELT AR1 approximate",0.333333333333333,0.25,0.285714285714286,0,NA,0.48881745443424,6
"up",1,73,"DeCAFS AR1",0.5,0.25,0.333333333333333,0,NA,0.493625723974375,4
"up",1,73,"SVP AR1Focus",0.666666666666667,0.25,0.363636363636364,0,NA,0.838780030235509,3
"up",1,73,"SVP AR1Focus multiscale",0.25,0.375,0.3,0,NA,0.565341280733633,12
"updown",1,73,"PELT inflated",1,0.125,0.222222222222222,0,NA,0.25138281573553,1
"updown",1,73,"PELT AR1 approximate",0.428571428571429,0.375,0.4,0,NA,0.685160885026537,7
"updown",1,73,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,0.25138281573553,1
"updown",1,73,"SVP AR1Focus",0.666666666666667,0.25,0.363636363636364,0,NA,0.305720992359953,3
"updown",1,73,"SVP AR1Focus multiscale",0.2,0.375,0.260869565217391,0,NA,0.866258447159401,15
"rand1",1,73,"PELT inflated",1,0.25,0.4,0,NA,0.629282351051626,2
"rand1",1,73,"PELT AR1 approximate",0.2,0.25,0.222222222222222,0,NA,1.13082052561681,10
"rand1",1,73,"DeCAFS AR1",0.333333333333333,0.125,0.181818181818182,0,NA,0.860446414404724,3
"rand1",1,73,"SVP AR1Focus",1,0.25,0.4,0,NA,0.629282351051626,2
"rand1",1,73,"SVP AR1Focus multiscale",0.266666666666667,0.5,0.347826086956522,0,NA,1.02984878542397,15
"none",1.1,73,"PELT inflated",1,1,1,1,NA,0.0250518557525168,1
"none",1.1,73,"PELT AR1 approximate",0.125,1,0.222222222222222,0,NA,0.636615974311781,8
"none",1.1,73,"DeCAFS AR1",1,1,1,1,NA,0.0250518557525168,1
"none",1.1,73,"SVP AR1Focus",1,1,1,1,NA,0.0250518557525168,1
"none",1.1,73,"SVP AR1Focus multiscale",0.0909090909090909,1,0.166666666666667,0,NA,0.4633955455127,11
"up",1.1,73,"PELT inflated",0.5,0.25,0.333333333333333,0,NA,0.757865433347536,4
"up",1.1,73,"PELT AR1 approximate",0.272727272727273,0.375,0.315789473684211,0,NA,1.01676739631132,11
"up",1.1,73,"DeCAFS AR1",0.6,0.375,0.461538461538462,0,NA,0.944651772582894,5
"up",1.1,73,"SVP AR1Focus",0.5,0.25,0.333333333333333,0,NA,0.757865433347536,4
"up",1.1,73,"SVP AR1Focus multiscale",0.2,0.375,0.260869565217391,0,NA,1.1762140813748,15
"updown",1.1,73,"PELT inflated",1,0.125,0.222222222222222,0,NA,0.621980699857616,1
"updown",1.1,73,"PELT AR1 approximate",0.142857142857143,0.125,0.133333333333333,0,NA,0.836429158406537,7
"updown",1.1,73,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,0.621980699857616,1
"updown",1.1,73,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,0.621980699857616,1
"updown",1.1,73,"SVP AR1Focus multiscale",0.230769230769231,0.375,0.285714285714286,0,NA,1.04526826236251,13
"rand1",1.1,73,"PELT inflated",1,0.125,0.222222222222222,0,NA,0.703742345633722,1
"rand1",1.1,73,"PELT AR1 approximate",0.222222222222222,0.25,0.235294117647059,0,NA,0.74918806901544,9
"rand1",1.1,73,"DeCAFS AR1",0.2,0.125,0.153846153846154,0,NA,0.689147013739296,5
"rand1",1.1,73,"SVP AR1Focus",1,0.25,0.4,0,NA,0.669335369466633,2
"rand1",1.1,73,"SVP AR1Focus multiscale",0.235294117647059,0.5,0.32,0,NA,1.01001254213672,17
"none",1.2,73,"PELT inflated",0.333333333333333,1,0.5,0,NA,0.606804384028723,3
"none",1.2,73,"PELT AR1 approximate",0.2,1,0.333333333333333,0,NA,0.685876575260581,5
"none",1.2,73,"DeCAFS AR1",0.333333333333333,1,0.5,0,NA,0.583904038466974,3
"none",1.2,73,"SVP AR1Focus",1,1,1,1,NA,8.23886415037576e-05,1
"none",1.2,73,"SVP AR1Focus multiscale",0.1,1,0.181818181818182,0,NA,0.964255628040479,10
"up",1.2,73,"PELT inflated",0.333333333333333,0.125,0.181818181818182,0,NA,1.30479437168254,3
"up",1.2,73,"PELT AR1 approximate",0.571428571428571,0.5,0.533333333333333,0,NA,0.910449035168071,7
"up",1.2,73,"DeCAFS AR1",0.75,0.375,0.5,0,NA,0.731854257027553,4
"up",1.2,73,"SVP AR1Focus",0.333333333333333,0.125,0.181818181818182,0,NA,1.30479437168254,3
"up",1.2,73,"SVP AR1Focus multiscale",0.444444444444444,0.5,0.470588235294118,0,NA,0.669604059482484,9
"updown",1.2,73,"PELT inflated",1,0.125,0.222222222222222,0,NA,0.367149139941626,1
"updown",1.2,73,"PELT AR1 approximate",0.363636363636364,0.5,0.421052631578947,0,NA,0.687925561665519,11
"updown",1.2,73,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,0.367149139941626,1
"updown",1.2,73,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,0.367149139941626,1
"updown",1.2,73,"SVP AR1Focus multiscale",0.357142857142857,0.625,0.454545454545455,0,NA,0.905887113357223,14
"rand1",1.2,73,"PELT inflated",0.666666666666667,0.5,0.571428571428572,0,NA,0.592937504169634,6
"rand1",1.2,73,"PELT AR1 approximate",0.444444444444444,0.5,0.470588235294118,0,NA,0.697076138753361,9
"rand1",1.2,73,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,0.543834112175069,6
"rand1",1.2,73,"SVP AR1Focus",1,0.375,0.545454545454545,0,NA,0.714435133311746,3
"rand1",1.2,73,"SVP AR1Focus multiscale",0.4,0.5,0.444444444444444,0,NA,0.752228169408906,10
"none",1.3,73,"PELT inflated",1,1,1,1,NA,0.00693672868341781,1
"none",1.3,73,"PELT AR1 approximate",0.1,1,0.181818181818182,0,NA,0.443937409821821,10
"none",1.3,73,"DeCAFS AR1",1,1,1,1,NA,0.00693672868341781,1
"none",1.3,73,"SVP AR1Focus",1,1,1,1,NA,0.00693672868341781,1
"none",1.3,73,"SVP AR1Focus multiscale",0.0666666666666667,1,0.125,0,NA,0.6277487424042,15
"up",1.3,73,"PELT inflated",0.4,0.25,0.307692307692308,0,NA,0.823110658476017,5
"up",1.3,73,"PELT AR1 approximate",0.333333333333333,0.375,0.352941176470588,0,NA,0.923303576936468,9
