"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"none",2.6,1,"DeCAFS AR1",1,1,1,1,NA,0.00114187222353702,1
"none",2.6,1,"SVP AR1Focus",1,1,1,1,NA,0.00114187222353702,1
"none",2.6,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00114187222353702,1
"up",2.6,1,"PELT inflated",0.75,0.428571428571429,0.545454545454545,0,NA,1.50248183558478,5
"up",2.6,1,"PELT AR1 approximate",0.75,0.428571428571429,0.545454545454545,0,NA,1.51065705301459,5
"up",2.6,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.958343748884014,6
"up",2.6,1,"SVP AR1Focus",0.75,0.428571428571429,0.545454545454545,0,NA,1.50248183558478,5
"up",2.6,1,"SVP AR1Focus multiscale",0.333333333333333,0.142857142857143,0.2,0,NA,2.97967611750221,4
"updown",2.6,1,"PELT inflated",1,0.428571428571429,0.6,0,NA,1.26686544714228,4
"updown",2.6,1,"PELT AR1 approximate",0,0,0,0,NA,1.69113278284192,1
"updown",2.6,1,"DeCAFS AR1",1,1,1,1,2,0.195396150431729,8
"updown",2.6,1,"SVP AR1Focus",0,0,0,0,NA,1.52826913635683,3
"updown",2.6,1,"SVP AR1Focus multiscale",0.333333333333333,0.142857142857143,0.2,0,NA,1.47857361349123,4
"rand1",2.6,1,"PELT inflated",0.8,0.571428571428571,0.666666666666667,0,NA,0.51144907041092,6
"rand1",2.6,1,"PELT AR1 approximate",0.8,0.571428571428571,0.666666666666667,0,NA,0.882913595592706,6
"rand1",2.6,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.273964221914406,6
"rand1",2.6,1,"SVP AR1Focus",0.8,0.571428571428571,0.666666666666667,0,NA,0.51144907041092,6
"rand1",2.6,1,"SVP AR1Focus multiscale",0.8,0.571428571428571,0.666666666666667,0,NA,0.51144907041092,6
"none",2.8,1,"PELT inflated",1,1,1,1,NA,0.125602837702542,1
"none",2.8,1,"PELT AR1 approximate",1,1,1,1,NA,0.125602837702542,1
"none",2.8,1,"DeCAFS AR1",1,1,1,1,NA,0.125602837702542,1
"none",2.8,1,"SVP AR1Focus",1,1,1,1,NA,0.125602837702542,1
"none",2.8,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.125602837702542,1
"up",2.8,1,"PELT inflated",1,0.857142857142857,0.923076923076923,0,NA,0.53728009385654,7
"up",2.8,1,"PELT AR1 approximate",1,0.571428571428571,0.727272727272727,0,NA,1.4941278220337,5
"up",2.8,1,"DeCAFS AR1",1,1,1,1,0,0.0965582992890235,8
"up",2.8,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,1.00865236514225,6
"up",2.8,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,1.00865236514225,6
"updown",2.8,1,"PELT inflated",0.857142857142857,0.857142857142857,0.857142857142857,1,7,0.168496791053796,8
"updown",2.8,1,"PELT AR1 approximate",0,0,0,0,NA,1.9713962007,1
"updown",2.8,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.689142255493576,6
"updown",2.8,1,"SVP AR1Focus",0,0,0,0,NA,1.80446975973877,2
"updown",2.8,1,"SVP AR1Focus multiscale",0,0,0,0,NA,1.9168363288617,2
"rand1",2.8,1,"PELT inflated",1,0.714285714285714,0.833333333333333,0,NA,0.128017884616776,6
"rand1",2.8,1,"PELT AR1 approximate",0.625,0.714285714285714,0.666666666666667,0,NA,0.138527549364063,9
"rand1",2.8,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.128017884616776,6
"rand1",2.8,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,0.128017884616776,6
"rand1",2.8,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,0.128017884616776,6
"none",3,1,"PELT inflated",1,1,1,1,NA,0.00437897305212815,1
"none",3,1,"PELT AR1 approximate",1,1,1,1,NA,0.00437897305212815,1
"none",3,1,"DeCAFS AR1",1,1,1,1,NA,0.00437897305212815,1
"none",3,1,"SVP AR1Focus",1,1,1,1,NA,0.00437897305212815,1
"none",3,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00437897305212815,1
"up",3,1,"PELT inflated",0.8,0.571428571428571,0.666666666666667,0,NA,1.38670284922667,6
"up",3,1,"PELT AR1 approximate",0.75,0.428571428571429,0.545454545454545,0,NA,1.98679656139438,5
"up",3,1,"DeCAFS AR1",1,1,1,1,0,0.27363424627466,8
"up",3,1,"SVP AR1Focus",0.75,0.428571428571429,0.545454545454545,0,NA,1.97867714163448,5
"up",3,1,"SVP AR1Focus multiscale",0.75,0.428571428571429,0.545454545454545,0,NA,1.91817505589074,5
"updown",3,1,"PELT inflated",0,0,0,0,NA,2.26597979002086,1
"updown",3,1,"PELT AR1 approximate",0,0,0,0,NA,2.26597979002086,1
"updown",3,1,"DeCAFS AR1",1,1,1,1,0,0.124642034852109,8
"updown",3,1,"SVP AR1Focus",1,0.285714285714286,0.444444444444444,0,NA,1.97010038123207,3
"updown",3,1,"SVP AR1Focus multiscale",0.5,0.142857142857143,0.222222222222222,0,NA,2.29800095462629,3
"rand1",3,1,"PELT inflated",1,0.714285714285714,0.833333333333333,0,NA,0.149649806318683,6
"rand1",3,1,"PELT AR1 approximate",0.5,0.714285714285714,0.588235294117647,0,NA,0.153806451770948,11
"rand1",3,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.149649806318683,6
"rand1",3,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,0.149649806318683,6
"rand1",3,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,0.149649806318683,6
"none",3.2,1,"PELT inflated",1,1,1,1,NA,0.0011396853273805,1
"none",3.2,1,"PELT AR1 approximate",1,1,1,1,NA,0.0011396853273805,1
"none",3.2,1,"DeCAFS AR1",1,1,1,1,NA,0.0011396853273805,1
"none",3.2,1,"SVP AR1Focus",1,1,1,1,NA,0.0011396853273805,1
"none",3.2,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0011396853273805,1
"up",3.2,1,"PELT inflated",1,1,1,1,0,0.0995790633664475,8
"up",3.2,1,"PELT AR1 approximate",1,0.714285714285714,0.833333333333333,0,NA,1.36646867736492,6
"up",3.2,1,"DeCAFS AR1",1,1,1,1,0,0.0995790633664475,8
"up",3.2,1,"SVP AR1Focus",0.8,0.571428571428571,0.666666666666667,0,NA,1.4248732442019,6
"up",3.2,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,1.303187636797,6
"updown",3.2,1,"PELT inflated",1,1,1,1,0,0.17785421352882,8
"updown",3.2,1,"PELT AR1 approximate",1,0.428571428571429,0.6,0,NA,1.79740989217858,4
"updown",3.2,1,"DeCAFS AR1",1,1,1,1,0,0.17785421352882,8
"updown",3.2,1,"SVP AR1Focus",0.833333333333333,0.714285714285714,0.769230769230769,0,NA,0.886941976107462,7
"updown",3.2,1,"SVP AR1Focus multiscale",0.8,0.571428571428571,0.666666666666667,0,NA,1.52947988607163,6
"rand1",3.2,1,"PELT inflated",1,0.714285714285714,0.833333333333333,0,NA,0.157855511940563,6
"rand1",3.2,1,"PELT AR1 approximate",0.625,0.714285714285714,0.666666666666667,0,NA,0.197040890751981,9
"rand1",3.2,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.157855511940563,6
"rand1",3.2,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,0.157855511940563,6
"rand1",3.2,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,0.157855511940563,6
"none",3.4,1,"PELT inflated",1,1,1,1,NA,0.00138594873295836,1
"none",3.4,1,"PELT AR1 approximate",1,1,1,1,NA,0.00138594873295836,1
"none",3.4,1,"DeCAFS AR1",1,1,1,1,NA,0.00138594873295836,1
"none",3.4,1,"SVP AR1Focus",1,1,1,1,NA,0.00138594873295836,1
"none",3.4,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00138594873295836,1
"up",3.4,1,"PELT inflated",0.857142857142857,0.857142857142857,0.857142857142857,1,6,0.208901825269155,8
"up",3.4,1,"PELT AR1 approximate",1,0.714285714285714,0.833333333333333,0,NA,1.56114629006883,6
"up",3.4,1,"DeCAFS AR1",1,1,1,1,0,0.10852749236102,8
"up",3.4,1,"SVP AR1Focus",0.75,0.428571428571429,0.545454545454545,0,NA,2.60328152451059,5
"up",3.4,1,"SVP AR1Focus multiscale",1,0.571428571428571,0.727272727272727,0,NA,2.22526798739224,5
"updown",3.4,1,"PELT inflated",1,0.714285714285714,0.833333333333333,0,NA,1.00865379656806,6
"updown",3.4,1,"PELT AR1 approximate",0,0,0,0,NA,2.89313940916637,1
"updown",3.4,1,"DeCAFS AR1",1,1,1,1,0,0.132358715345215,8
"updown",3.4,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,1.02565667511838,6
"updown",3.4,1,"SVP AR1Focus multiscale",0.75,0.428571428571429,0.545454545454545,0,NA,1.82996568094936,5
"rand1",3.4,1,"PELT inflated",0.8,0.571428571428571,0.666666666666667,0,NA,0.534456770484046,6
"rand1",3.4,1,"PELT AR1 approximate",0.555555555555556,0.714285714285714,0.625,0,NA,0.250857831537402,10
"rand1",3.4,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.164402433302323,6
"rand1",3.4,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,0.164402433302323,6
"rand1",3.4,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,0.164402433302323,6
"none",3.6,1,"PELT inflated",1,1,1,1,NA,0.0139790244456685,1
"none",3.6,1,"PELT AR1 approximate",1,1,1,1,NA,0.0139790244456685,1
"none",3.6,1,"DeCAFS AR1",1,1,1,1,NA,0.0139790244456685,1
"none",3.6,1,"SVP AR1Focus",1,1,1,1,NA,0.0139790244456685,1
"none",3.6,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0139790244456685,1
"up",3.6,1,"PELT inflated",1,1,1,1,3,0.118284746797072,8
"up",3.6,1,"PELT AR1 approximate",0.833333333333333,0.714285714285714,0.769230769230769,0,NA,1.08804985368504,7
"up",3.6,1,"DeCAFS AR1",1,1,1,1,0,0.058155858374657,8
"up",3.6,1,"SVP AR1Focus",0.833333333333333,0.714285714285714,0.769230769230769,0,NA,1.05028974704664,7
"up",3.6,1,"SVP AR1Focus multiscale",1,0.857142857142857,0.923076923076923,0,NA,0.915908632023818,7
"updown",3.6,1,"PELT inflated",1,1,1,1,0,0.0613563206782764,8
"updown",3.6,1,"PELT AR1 approximate",1,0.142857142857143,0.25,0,NA,2.83960742907567,2
"updown",3.6,1,"DeCAFS AR1",1,1,1,1,0,0.0613563206782764,8
"updown",3.6,1,"SVP AR1Focus",0.5,0.285714285714286,0.363636363636364,0,NA,2.21998165216859,5
"updown",3.6,1,"SVP AR1Focus multiscale",0.75,0.428571428571429,0.545454545454545,0,NA,2.31683514587683,5
"rand1",3.6,1,"PELT inflated",1,0.714285714285714,0.833333333333333,0,NA,0.25199338240722,6
"rand1",3.6,1,"PELT AR1 approximate",0.555555555555556,0.714285714285714,0.625,0,NA,0.254781740611678,10
"rand1",3.6,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.25199338240722,6
"rand1",3.6,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,0.25199338240722,6
"rand1",3.6,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,0.25199338240722,6
"none",3.8,1,"PELT inflated",1,1,1,1,NA,0.00465858885953744,1
"none",3.8,1,"PELT AR1 approximate",1,1,1,1,NA,0.00465858885953744,1
"none",3.8,1,"DeCAFS AR1",1,1,1,1,NA,0.00465858885953744,1
"none",3.8,1,"SVP AR1Focus",1,1,1,1,NA,0.00465858885953744,1
"none",3.8,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00465858885953744,1
"up",3.8,1,"PELT inflated",1,1,1,1,0,0.112034928320244,8
"up",3.8,1,"PELT AR1 approximate",0.857142857142857,0.857142857142857,0.857142857142857,1,75,1.06944026770319,8
"up",3.8,1,"DeCAFS AR1",1,1,1,1,0,0.112034928320244,8
