"experiment","n","k","rep","method","time_baseline","detected_baseline","time_shortcuts","detected_shortcuts","detected_equal","speedup"
"vary_k",10000,28,8,"SVP BIC calibrated",0.0950000000000273,29,0.102000000000089,29,TRUE,0.931372549019063
"vary_k",10000,28,8,"SVP BIC multiscale",0.0970000000000368,29,0.103000000000065,29,TRUE,0.941747572815297
"vary_k",10000,28,9,"PELT",0.0040000000000191,29,0.00399999999990541,29,TRUE,1.00000000002842
"vary_k",10000,28,9,"SVP BIC",0.0949999999999704,29,0.104000000000042,29,TRUE,0.913461538460885
"vary_k",10000,28,9,"SVP BIC calibrated",0.0949999999999704,29,0.103999999999814,29,TRUE,0.913461538462887
"vary_k",10000,28,9,"SVP BIC multiscale",0.09699999999998,30,0.114000000000033,30,TRUE,0.850877192982034
"vary_k",10000,29,1,"PELT",0.00499999999999545,30,0.00399999999990541,30,TRUE,1.25000000002842
"vary_k",10000,29,1,"SVP BIC",0.0919999999999845,30,0.110000000000127,30,TRUE,0.83636363636253
"vary_k",10000,29,1,"SVP BIC calibrated",0.0919999999999845,30,0.099999999999909,30,TRUE,0.920000000000682
"vary_k",10000,29,1,"SVP BIC multiscale",0.0960000000000036,30,0.0980000000001837,30,TRUE,0.979591836732894
"vary_k",10000,29,10,"PELT",0.00399999999996226,30,0.00399999999990541,30,TRUE,1.00000000001421
"vary_k",10000,29,10,"SVP BIC",0.0910000000000082,30,0.0980000000001837,30,TRUE,0.928571428569772
"vary_k",10000,29,10,"SVP BIC calibrated",0.0910000000000082,30,0.0979999999999563,30,TRUE,0.928571428571926
"vary_k",10000,29,10,"SVP BIC multiscale",0.0939999999999941,30,0.0980000000001837,30,TRUE,0.95918367346753
"vary_k",10000,29,2,"PELT",0.0040000000000191,30,0.00399999999990541,30,TRUE,1.00000000002842
"vary_k",10000,29,2,"SVP BIC",0.0919999999999845,30,0.100000000000136,30,TRUE,0.919999999998594
"vary_k",10000,29,2,"SVP BIC calibrated",0.0910000000000082,30,0.099999999999909,30,TRUE,0.91000000000091
"vary_k",10000,29,2,"SVP BIC multiscale",0.0939999999999941,30,0.099999999999909,30,TRUE,0.940000000000796
"vary_k",10000,29,3,"PELT",0.00499999999999545,30,0.00400000000013279,30,TRUE,1.24999999995737
"vary_k",10000,29,3,"SVP BIC",0.0930000000000177,30,0.099999999999909,30,TRUE,0.930000000001023
"vary_k",10000,29,3,"SVP BIC calibrated",0.0920000000000414,30,0.100000000000136,30,TRUE,0.919999999999163
"vary_k",10000,29,3,"SVP BIC multiscale",0.0949999999999704,30,0.103000000000065,30,TRUE,0.922330097086509
"vary_k",10000,29,4,"PELT",0.00399999999996226,30,0.00399999999990541,30,TRUE,1.00000000001421
"vary_k",10000,29,4,"SVP BIC",0.0910000000000082,30,0.0989999999999327,30,TRUE,0.919191919192627
"vary_k",10000,29,4,"SVP BIC calibrated",0.0920000000000414,30,0.0990000000001601,30,TRUE,0.929292929291845
"vary_k",10000,29,4,"SVP BIC multiscale",0.0949999999999704,30,0.0979999999999563,30,TRUE,0.969387755102171
"vary_k",10000,29,5,"PELT",0.00399999999996226,30,0.00400000000013279,30,TRUE,0.999999999957368
"vary_k",10000,29,5,"SVP BIC",0.0919999999999845,30,0.0989999999999327,30,TRUE,0.929292929293404
"vary_k",10000,29,5,"SVP BIC calibrated",0.0919999999999845,30,0.100999999999885,30,TRUE,0.910891089109795
"vary_k",10000,29,5,"SVP BIC multiscale",0.0949999999999704,30,0.0990000000001601,30,TRUE,0.959595959594109
"vary_k",10000,29,6,"PELT",0.00399999999996226,30,0.00599999999985812,30,TRUE,0.666666666676141
"vary_k",10000,29,6,"SVP BIC",0.0919999999999845,30,0.0989999999999327,30,TRUE,0.929292929293404
"vary_k",10000,29,6,"SVP BIC calibrated",0.0919999999999845,30,0.100000000000136,30,TRUE,0.919999999998594
"vary_k",10000,29,6,"SVP BIC multiscale",0.0939999999999941,30,0.101999999999862,30,TRUE,0.921568627452169
"vary_k",10000,29,7,"PELT",0.0040000000000191,31,0.00399999999990541,31,TRUE,1.00000000002842
"vary_k",10000,29,7,"SVP BIC",0.0919999999999845,30,0.100000000000136,30,TRUE,0.919999999998594
"vary_k",10000,29,7,"SVP BIC calibrated",0.0919999999999845,30,0.0989999999999327,30,TRUE,0.929292929293404
"vary_k",10000,29,7,"SVP BIC multiscale",0.0939999999999941,30,0.09699999999998,30,TRUE,0.969072164948593
"vary_k",10000,29,8,"PELT",0.0040000000000191,30,0.00399999999990541,30,TRUE,1.00000000002842
"vary_k",10000,29,8,"SVP BIC",0.0919999999999845,30,0.0979999999999563,30,TRUE,0.938775510204342
"vary_k",10000,29,8,"SVP BIC calibrated",0.0910000000000082,30,0.099999999999909,30,TRUE,0.91000000000091
"vary_k",10000,29,8,"SVP BIC multiscale",0.0939999999999941,30,0.09699999999998,30,TRUE,0.969072164948593
"vary_k",10000,29,9,"PELT",0.00499999999999545,30,0.00399999999990541,30,TRUE,1.25000000002842
"vary_k",10000,29,9,"SVP BIC",0.0910000000000082,30,0.100000000000136,30,TRUE,0.909999999998844
"vary_k",10000,29,9,"SVP BIC calibrated",0.0910000000000082,30,0.0989999999999327,30,TRUE,0.919191919192627
"vary_k",10000,29,9,"SVP BIC multiscale",0.0930000000000177,30,0.0980000000001837,30,TRUE,0.948979591835136
"vary_k",10000,3,1,"PELT",0.0219999999999914,4,0.0260000000000673,4,TRUE,0.846153846151325
"vary_k",10000,3,1,"SVP BIC",0.562000000000012,4,0.633000000000038,4,TRUE,0.887835703001546
"vary_k",10000,3,1,"SVP BIC calibrated",0.562999999999988,4,0.631999999999948,4,TRUE,0.890822784810181
"vary_k",10000,3,1,"SVP BIC multiscale",0.561999999999983,5,0.594999999999914,5,TRUE,0.944537815126158
"vary_k",10000,3,10,"PELT",0.0190000000000055,4,0.0190000000000055,4,TRUE,1
"vary_k",10000,3,10,"SVP BIC",0.582000000000022,4,0.636000000000081,4,TRUE,0.91509433962256
"vary_k",10000,3,10,"SVP BIC calibrated",0.572000000000003,4,0.644999999999982,4,TRUE,0.886821705426386
"vary_k",10000,3,10,"SVP BIC multiscale",0.641999999999996,4,0.69399999999996,4,TRUE,0.925072046109558
"vary_k",10000,3,2,"PELT",0.0240000000000009,4,0.0240000000000009,4,TRUE,1
"vary_k",10000,3,2,"SVP BIC",0.560999999999979,4,0.629000000000019,4,TRUE,0.891891891891831
"vary_k",10000,3,2,"SVP BIC calibrated",0.563000000000017,4,0.629999999999995,4,TRUE,0.893650793650828
"vary_k",10000,3,2,"SVP BIC multiscale",0.634000000000015,4,0.673999999999978,4,TRUE,0.940652818991151
"vary_k",10000,3,3,"PELT",0.0229999999999961,4,0.0240000000000009,4,TRUE,0.958333333333135
"vary_k",10000,3,3,"SVP BIC",0.558999999999997,4,0.624000000000024,4,TRUE,0.895833333333294
"vary_k",10000,3,3,"SVP BIC calibrated",0.560000000000002,4,0.626999999999953,4,TRUE,0.893141945773595
"vary_k",10000,3,3,"SVP BIC multiscale",0.588999999999999,5,0.619000000000028,5,TRUE,0.951534733440989
"vary_k",10000,3,4,"PELT",0.0209999999999866,4,0.02699999999993,4,TRUE,0.777777777779298
"vary_k",10000,3,4,"SVP BIC",0.579000000000008,4,0.646999999999935,4,TRUE,0.894899536321586
"vary_k",10000,3,4,"SVP BIC calibrated",0.572999999999979,4,0.641999999999939,4,TRUE,0.892523364486033
"vary_k",10000,3,4,"SVP BIC multiscale",0.638000000000005,4,0.680999999999926,4,TRUE,0.936857562408332
"vary_k",10000,3,5,"PELT",0.0209999999999866,4,0.0240000000000009,4,TRUE,0.874999999999409
"vary_k",10000,3,5,"SVP BIC",0.569999999999993,4,0.639999999999986,4,TRUE,0.890625000000008
"vary_k",10000,3,5,"SVP BIC calibrated",0.566000000000003,4,0.651000000000067,4,TRUE,0.869431643625107
"vary_k",10000,3,5,"SVP BIC multiscale",0.631999999999977,4,0.682000000000016,4,TRUE,0.926686217008742
"vary_k",10000,3,6,"PELT",0.0200000000000102,4,0.0209999999999582,4,TRUE,0.952380952383334
"vary_k",10000,3,6,"SVP BIC",0.563999999999993,4,0.637000000000057,4,TRUE,0.885400313971652
"vary_k",10000,3,6,"SVP BIC calibrated",0.566000000000003,4,0.634000000000015,4,TRUE,0.892744479495252
"vary_k",10000,3,6,"SVP BIC multiscale",0.637999999999977,4,0.683999999999969,4,TRUE,0.932748538011705
"vary_k",10000,3,7,"PELT",0.021000000000015,4,0.0199999999999818,4,TRUE,1.05000000000171
"vary_k",10000,3,7,"SVP BIC",0.561999999999983,4,0.638000000000034,4,TRUE,0.880877742946635
"vary_k",10000,3,7,"SVP BIC calibrated",0.560000000000002,4,0.636000000000081,4,TRUE,0.880503144653979
"vary_k",10000,3,7,"SVP BIC multiscale",0.632999999999981,4,0.68100000000004,4,TRUE,0.92951541850212
"vary_k",10000,3,8,"PELT",0.0220000000000198,4,0.0219999999999345,4,TRUE,1.00000000000388
"vary_k",10000,3,8,"SVP BIC",0.578999999999979,4,0.649000000000001,4,TRUE,0.892141756548502
"vary_k",10000,3,8,"SVP BIC calibrated",0.585999999999984,4,0.652999999999906,4,TRUE,0.897396630934255
"vary_k",10000,3,8,"SVP BIC multiscale",0.656000000000006,4,0.698999999999955,4,TRUE,0.938483547925677
"vary_k",10000,3,9,"PELT",0.021000000000015,4,0.0259999999999536,4,TRUE,0.807692307694326
"vary_k",10000,3,9,"SVP BIC",0.571999999999974,4,0.633000000000038,4,TRUE,0.903633491311121
"vary_k",10000,3,9,"SVP BIC calibrated",0.564999999999998,4,0.630999999999972,4,TRUE,0.895404120443776
"vary_k",10000,3,9,"SVP BIC multiscale",0.640999999999991,4,0.692999999999984,4,TRUE,0.924963924963933
"vary_k",10000,30,1,"PELT",0.00399999999996226,31,0.00399999999990541,31,TRUE,1.00000000001421
"vary_k",10000,30,1,"SVP BIC",0.0889999999999986,31,0.0960000000000036,31,TRUE,0.927083333333284
"vary_k",10000,30,1,"SVP BIC calibrated",0.089999999999975,31,0.0960000000000036,31,TRUE,0.937499999999704
"vary_k",10000,30,1,"SVP BIC multiscale",0.0919999999999845,31,0.0960000000000036,31,TRUE,0.958333333333136
"vary_k",10000,30,10,"PELT",0.0040000000000191,31,0.00399999999990541,31,TRUE,1.00000000002842
"vary_k",10000,30,10,"SVP BIC",0.0889999999999986,31,0.09699999999998,31,TRUE,0.917525773196051
"vary_k",10000,30,10,"SVP BIC calibrated",0.089999999999975,31,0.0970000000002074,31,TRUE,0.92783505154415
"vary_k",10000,30,10,"SVP BIC multiscale",0.0919999999999845,31,0.0960000000000036,31,TRUE,0.958333333333136
"vary_k",10000,30,2,"PELT",0.00399999999996226,31,0.00399999999990541,31,TRUE,1.00000000001421
"vary_k",10000,30,2,"SVP BIC",0.0889999999999986,31,0.0960000000000036,31,TRUE,0.927083333333284
"vary_k",10000,30,2,"SVP BIC calibrated",0.0900000000000318,31,0.09699999999998,31,TRUE,0.927835051546911
"vary_k",10000,30,2,"SVP BIC multiscale",0.0910000000000082,31,0.09699999999998,31,TRUE,0.938144329897185
"vary_k",10000,30,3,"PELT",0.0040000000000191,31,0.00399999999990541,31,TRUE,1.00000000002842
"vary_k",10000,30,3,"SVP BIC",0.0889999999999986,31,0.0979999999999563,31,TRUE,0.908163265306513
"vary_k",10000,30,3,"SVP BIC calibrated",0.0880000000000223,31,0.09699999999998,31,TRUE,0.907216494845778
"vary_k",10000,30,3,"SVP BIC multiscale",0.0920000000000414,31,0.0950000000000273,31,TRUE,0.968421052631736
"vary_k",10000,30,4,"PELT",0.0040000000000191,32,0.00399999999990541,32,TRUE,1.00000000002842
"vary_k",10000,30,4,"SVP BIC",0.0900000000000318,31,0.09699999999998,31,TRUE,0.927835051546911
"vary_k",10000,30,4,"SVP BIC calibrated",0.0900000000000318,31,0.09699999999998,31,TRUE,0.927835051546911
"vary_k",10000,30,4,"SVP BIC multiscale",0.0919999999999845,31,0.0950000000000273,31,TRUE,0.968421052631137
"vary_k",10000,30,5,"PELT",0.00300000000004275,31,0.00400000000013279,31,TRUE,0.74999999998579
"vary_k",10000,30,5,"SVP BIC",0.089999999999975,31,0.0960000000000036,31,TRUE,0.937499999999704
"vary_k",10000,30,5,"SVP BIC calibrated",0.089999999999975,31,0.0960000000000036,31,TRUE,0.937499999999704
"vary_k",10000,30,5,"SVP BIC multiscale",0.0920000000000414,31,0.0989999999999327,31,TRUE,0.929292929293979
"vary_k",10000,30,6,"PELT",0.0040000000000191,31,0.00600000000008549,31,TRUE,0.666666666660351
"vary_k",10000,30,6,"SVP BIC",0.0889999999999986,31,0.0960000000000036,31,TRUE,0.927083333333284
"vary_k",10000,30,6,"SVP BIC calibrated",0.0889999999999986,31,0.0960000000000036,31,TRUE,0.927083333333284
"vary_k",10000,30,6,"SVP BIC multiscale",0.0910000000000082,33,0.0929999999998472,33,TRUE,0.97849462365761
"vary_k",10000,30,7,"PELT",0.0040000000000191,31,0.00400000000013279,31,TRUE,0.999999999971578
"vary_k",10000,30,7,"SVP BIC",0.089999999999975,31,0.09699999999998,31,TRUE,0.927835051546325
"vary_k",10000,30,7,"SVP BIC calibrated",0.0900000000000318,31,0.0979999999999563,31,TRUE,0.91836734693951
"vary_k",10000,30,7,"SVP BIC multiscale",0.0910000000000082,31,0.0960000000000036,31,TRUE,0.947916666666717
"vary_k",10000,30,8,"PELT",0.0040000000000191,31,0.00499999999988177,31,TRUE,0.800000000022737
"vary_k",10000,30,8,"SVP BIC",0.0889999999999986,31,0.09699999999998,31,TRUE,0.917525773196051
"vary_k",10000,30,8,"SVP BIC calibrated",0.0889999999999986,31,0.099999999999909,31,TRUE,0.890000000000796
"vary_k",10000,30,8,"SVP BIC multiscale",0.0910000000000082,31,0.09699999999998,31,TRUE,0.938144329897185
"vary_k",10000,30,9,"PELT",0.0040000000000191,31,0.00400000000013279,31,TRUE,0.999999999971578
"vary_k",10000,30,9,"SVP BIC",0.0889999999999986,31,0.0979999999999563,31,TRUE,0.908163265306513
"vary_k",10000,30,9,"SVP BIC calibrated",0.089999999999975,31,0.0979999999999563,31,TRUE,0.91836734693893
"vary_k",10000,30,9,"SVP BIC multiscale",0.0919999999999845,31,0.0979999999999563,31,TRUE,0.938775510204342
"vary_k",10000,31,1,"PELT",0.00499999999999545,32,0.00299999999992906,32,TRUE,1.66666666670456
"vary_k",10000,31,1,"SVP BIC",0.0859999999999559,32,0.0899999999999181,32,TRUE,0.955555555555935
"vary_k",10000,31,1,"SVP BIC calibrated",0.0860000000000127,32,0.0910000000001219,32,TRUE,0.945054945053819
"vary_k",10000,31,1,"SVP BIC multiscale",0.0879999999999654,32,0.0899999999999181,32,TRUE,0.977777777778283
"vary_k",10000,31,10,"PELT",0.0029999999999859,32,0.00399999999990541,32,TRUE,0.750000000014211
"vary_k",10000,31,10,"SVP BIC",0.0869999999999891,32,0.0910000000001219,32,TRUE,0.956043956042556
"vary_k",10000,31,10,"SVP BIC calibrated",0.0859999999999559,32,0.0900000000001455,32,TRUE,0.955555555553521
"vary_k",10000,31,10,"SVP BIC multiscale",0.0889999999999986,32,0.0889999999999418,32,TRUE,1.00000000000064
"vary_k",10000,31,2,"PELT",0.00399999999996226,32,0.00400000000013279,32,TRUE,0.999999999957368
"vary_k",10000,31,2,"SVP BIC",0.0869999999999891,32,0.0909999999998945,32,TRUE,0.956043956044945
"vary_k",10000,31,2,"SVP BIC calibrated",0.0869999999999891,32,0.0909999999998945,32,TRUE,0.956043956044945
"vary_k",10000,31,2,"SVP BIC multiscale",0.0889999999999986,32,0.0890000000001692,32,TRUE,0.999999999998083
"vary_k",10000,31,3,"PELT",0.0040000000000191,32,0.00399999999990541,32,TRUE,1.00000000002842
"vary_k",10000,31,3,"SVP BIC",0.0859999999999559,32,0.123999999999796,32,TRUE,0.69354838709756
"vary_k",10000,31,3,"SVP BIC calibrated",0.0860000000000127,32,0.0920000000000982,32,TRUE,0.934782608694793
"vary_k",10000,31,3,"SVP BIC multiscale",0.0889999999999986,32,0.0889999999999418,32,TRUE,1.00000000000064
"vary_k",10000,31,4,"PELT",0.0029999999999859,32,0.00499999999988177,32,TRUE,0.600000000011368
"vary_k",10000,31,4,"SVP BIC",0.0860000000000127,32,0.0960000000000036,32,TRUE,0.895833333333432
"vary_k",10000,31,4,"SVP BIC calibrated",0.0860000000000127,32,0.0899999999999181,32,TRUE,0.955555555556566
"vary_k",10000,31,4,"SVP BIC multiscale",0.0880000000000223,32,0.0890000000001692,32,TRUE,0.988764044942191
"vary_k",10000,31,5,"PELT",0.0040000000000191,32,0.00299999999992906,32,TRUE,1.33333333337123
"vary_k",10000,31,5,"SVP BIC",0.0860000000000127,32,0.0879999999999654,32,TRUE,0.977272727273256
"vary_k",10000,31,5,"SVP BIC calibrated",0.0860000000000127,32,0.0899999999999181,32,TRUE,0.955555555556566
"vary_k",10000,31,5,"SVP BIC multiscale",0.0879999999999654,32,0.0920000000000982,32,TRUE,0.956521739129038
"vary_k",10000,31,6,"PELT",0.00399999999996226,32,0.00399999999990541,32,TRUE,1.00000000001421
"vary_k",10000,31,6,"SVP BIC",0.0869999999999891,32,0.0919999999998709,32,TRUE,0.945652173914252
"vary_k",10000,31,6,"SVP BIC calibrated",0.0870000000000459,32,0.0899999999999181,32,TRUE,0.966666666668056
"vary_k",10000,31,6,"SVP BIC multiscale",0.0889999999999986,32,0.0919999999998709,32,TRUE,0.967391304349168
"vary_k",10000,31,7,"PELT",0.00399999999996226,32,0.00400000000013279,32,TRUE,0.999999999957368
"vary_k",10000,31,7,"SVP BIC",0.0860000000000127,32,0.0889999999999418,32,TRUE,0.966292134832235
"vary_k",10000,31,7,"SVP BIC calibrated",0.0869999999999891,32,0.0929999999998472,32,TRUE,0.935483870969162
"vary_k",10000,31,7,"SVP BIC multiscale",0.0889999999999986,32,0.0899999999999181,32,TRUE,0.988888888889773
"vary_k",10000,31,8,"PELT",0.00399999999996226,32,0.00500000000010914,32,TRUE,0.79999999997499
"vary_k",10000,31,8,"SVP BIC",0.0869999999999891,32,0.0930000000000746,32,TRUE,0.935483870966874
"vary_k",10000,31,8,"SVP BIC calibrated",0.0869999999999891,32,0.0920000000000982,32,TRUE,0.945652173911916
"vary_k",10000,31,8,"SVP BIC multiscale",0.0889999999999986,32,0.0900000000001455,32,TRUE,0.988888888887275
"vary_k",10000,31,9,"PELT",0.0040000000000191,32,0.00500000000010914,32,TRUE,0.799999999986358
"vary_k",10000,31,9,"SVP BIC",0.0869999999999891,32,0.0930000000000746,32,TRUE,0.935483870966874
"vary_k",10000,31,9,"SVP BIC calibrated",0.0869999999999891,32,0.0900000000001455,32,TRUE,0.966666666664983
"vary_k",10000,31,9,"SVP BIC multiscale",0.089999999999975,32,0.0889999999999418,32,TRUE,1.01123595505656
"vary_k",10000,32,1,"PELT",0.0040000000000191,33,0.00399999999990541,33,TRUE,1.00000000002842
"vary_k",10000,32,1,"SVP BIC",0.0850000000000364,33,0.0889999999999418,33,TRUE,0.955056179776314
"vary_k",10000,32,1,"SVP BIC calibrated",0.0849999999999795,33,0.0889999999999418,33,TRUE,0.955056179775675
"vary_k",10000,32,1,"SVP BIC multiscale",0.0869999999999891,33,0.0860000000000127,33,TRUE,1.01162790697647
"vary_k",10000,32,10,"PELT",0.00399999999996226,33,0.00400000000013279,33,TRUE,0.999999999957368
"vary_k",10000,32,10,"SVP BIC",0.0849999999999795,33,0.0879999999999654,33,TRUE,0.965909090909238
"vary_k",10000,32,10,"SVP BIC calibrated",0.0840000000000032,33,0.0869999999999891,33,TRUE,0.965517241379468
"vary_k",10000,32,10,"SVP BIC multiscale",0.0850000000000364,34,0.0860000000000127,34,TRUE,0.988372093023533
"vary_k",10000,32,2,"PELT",0.00399999999996226,33,0.00400000000013279,33,TRUE,0.999999999957368
"vary_k",10000,32,2,"SVP BIC",0.0840000000000032,33,0.0869999999999891,33,TRUE,0.965517241379468
"vary_k",10000,32,2,"SVP BIC calibrated",0.0840000000000032,33,0.0879999999999654,33,TRUE,0.954545454545866
"vary_k",10000,32,2,"SVP BIC multiscale",0.0860000000000127,33,0.0869999999999891,33,TRUE,0.988505747126707
"vary_k",10000,32,3,"PELT",0.0029999999999859,33,0.00399999999990541,33,TRUE,0.750000000014211
"vary_k",10000,32,3,"SVP BIC",0.0849999999999795,33,0.0889999999999418,33,TRUE,0.955056179775675
"vary_k",10000,32,3,"SVP BIC calibrated",0.0840000000000032,33,0.0880000000001928,33,TRUE,0.9545454545434
"vary_k",10000,32,3,"SVP BIC multiscale",0.0889999999999986,33,0.0879999999999654,33,TRUE,1.01136363636402
"vary_k",10000,32,4,"PELT",0.0040000000000191,33,0.00500000000010914,33,TRUE,0.799999999986358
"vary_k",10000,32,4,"SVP BIC",0.0840000000000032,33,0.0889999999999418,33,TRUE,0.943820224719754
"vary_k",10000,32,4,"SVP BIC calibrated",0.0840000000000032,33,0.0879999999999654,33,TRUE,0.954545454545866
"vary_k",10000,32,4,"SVP BIC multiscale",0.0860000000000127,33,0.0869999999999891,33,TRUE,0.988505747126707
"vary_k",10000,32,5,"PELT",0.0040000000000191,33,0.00399999999990541,33,TRUE,1.00000000002842
"vary_k",10000,32,5,"SVP BIC",0.0850000000000364,33,0.0890000000001692,33,TRUE,0.955056179773874
"vary_k",10000,32,5,"SVP BIC calibrated",0.0840000000000032,33,0.0889999999999418,33,TRUE,0.943820224719754
"vary_k",10000,32,5,"SVP BIC multiscale",0.0860000000000127,34,0.0869999999999891,34,TRUE,0.988505747126707
"vary_k",10000,32,6,"PELT",0.0050000000000523,33,0.00399999999990541,33,TRUE,1.25000000004263
"vary_k",10000,32,6,"SVP BIC",0.0840000000000032,33,0.0879999999999654,33,TRUE,0.954545454545866
"vary_k",10000,32,6,"SVP BIC calibrated",0.0840000000000032,33,0.0879999999999654,33,TRUE,0.954545454545866
"vary_k",10000,32,6,"SVP BIC multiscale",0.0860000000000127,34,0.0869999999999891,34,TRUE,0.988505747126707
"vary_k",10000,32,7,"PELT",0.00399999999996226,33,0.00399999999990541,33,TRUE,1.00000000001421
"vary_k",10000,32,7,"SVP BIC",0.0840000000000032,33,0.0869999999999891,33,TRUE,0.965517241379468
"vary_k",10000,32,7,"SVP BIC calibrated",0.0840000000000032,33,0.0879999999999654,33,TRUE,0.954545454545866
"vary_k",10000,32,7,"SVP BIC multiscale",0.0860000000000127,33,0.0879999999999654,33,TRUE,0.977272727273256
"vary_k",10000,32,8,"PELT",0.00399999999996226,33,0.00500000000010914,33,TRUE,0.79999999997499
"vary_k",10000,32,8,"SVP BIC",0.0849999999999795,33,0.0889999999999418,33,TRUE,0.955056179775675
"vary_k",10000,32,8,"SVP BIC calibrated",0.0849999999999795,33,0.0879999999999654,33,TRUE,0.965909090909238
"vary_k",10000,32,8,"SVP BIC multiscale",0.0870000000000459,33,0.0860000000000127,33,TRUE,1.01162790697713
"vary_k",10000,32,9,"PELT",0.0040000000000191,33,0.00300000000015643,33,TRUE,1.33333333327018
"vary_k",10000,32,9,"SVP BIC",0.0840000000000032,33,0.0879999999999654,33,TRUE,0.954545454545866
"vary_k",10000,32,9,"SVP BIC calibrated",0.0840000000000032,33,0.0869999999999891,33,TRUE,0.965517241379468
"vary_k",10000,32,9,"SVP BIC multiscale",0.0869999999999891,33,0.0860000000000127,33,TRUE,1.01162790697647
"vary_k",10000,33,1,"PELT",0.0040000000000191,34,0.00500000000010914,34,TRUE,0.799999999986358
"vary_k",10000,33,1,"SVP BIC",0.0830000000000268,34,0.0860000000000127,34,TRUE,0.965116279069936
"vary_k",10000,33,1,"SVP BIC calibrated",0.0840000000000032,34,0.0860000000000127,34,TRUE,0.976744186046404
"vary_k",10000,33,1,"SVP BIC multiscale",0.0840000000000032,34,0.0850000000000364,34,TRUE,0.988235294117262
"vary_k",10000,33,10,"PELT",0.0040000000000191,34,0.00399999999990541,34,TRUE,1.00000000002842
"vary_k",10000,33,10,"SVP BIC",0.0819999999999936,34,0.0860000000000127,34,TRUE,0.953488372092808
"vary_k",10000,33,10,"SVP BIC calibrated",0.0819999999999936,34,0.0860000000000127,34,TRUE,0.953488372092808
"vary_k",10000,33,10,"SVP BIC multiscale",0.0840000000000032,34,0.0860000000000127,34,TRUE,0.976744186046404
"vary_k",10000,33,2,"PELT",0.0040000000000191,34,0.00400000000013279,34,TRUE,0.999999999971578
"vary_k",10000,33,2,"SVP BIC",0.0819999999999936,34,0.0850000000000364,34,TRUE,0.964705882352453
"vary_k",10000,33,2,"SVP BIC calibrated",0.0819999999999936,34,0.0850000000000364,34,TRUE,0.964705882352453
"vary_k",10000,33,2,"SVP BIC multiscale",0.08299999999997,34,0.0830000000000837,34,TRUE,0.99999999999863
"vary_k",10000,33,3,"PELT",0.0040000000000191,34,0.00400000000013279,34,TRUE,0.999999999971578
"vary_k",10000,33,3,"SVP BIC",0.08299999999997,34,0.0850000000000364,34,TRUE,0.976470588234523
"vary_k",10000,33,3,"SVP BIC calibrated",0.08299999999997,34,0.0860000000000127,34,TRUE,0.965116279069276
"vary_k",10000,33,3,"SVP BIC multiscale",0.0849999999999795,34,0.0860000000000127,34,TRUE,0.988372093022871
"vary_k",10000,33,4,"PELT",0.00399999999996226,34,0.00299999999992906,34,TRUE,1.33333333335228
"vary_k",10000,33,4,"SVP BIC",0.08299999999997,34,0.0869999999999891,34,TRUE,0.954022988505522
"vary_k",10000,33,4,"SVP BIC calibrated",0.08299999999997,34,0.0880000000001928,34,TRUE,0.943181818179411
"vary_k",10000,33,4,"SVP BIC multiscale",0.0840000000000032,34,0.0869999999999891,34,TRUE,0.965517241379468
"vary_k",10000,33,5,"PELT",0.0029999999999859,34,0.00299999999992906,34,TRUE,1.00000000001895
"vary_k",10000,33,5,"SVP BIC",0.08299999999997,34,0.0869999999999891,34,TRUE,0.954022988505522
"vary_k",10000,33,5,"SVP BIC calibrated",0.0819999999999936,34,0.0879999999999654,34,TRUE,0.931818181818476
"vary_k",10000,33,5,"SVP BIC multiscale",0.0840000000000032,35,0.0850000000000364,35,TRUE,0.988235294117262
"vary_k",10000,33,6,"PELT",0.00300000000004275,34,0.00500000000010914,34,TRUE,0.599999999995453
"vary_k",10000,33,6,"SVP BIC",0.08299999999997,34,0.0889999999999418,34,TRUE,0.932584269663194
"vary_k",10000,33,6,"SVP BIC calibrated",0.08299999999997,34,0.0860000000000127,34,TRUE,0.965116279069276
"vary_k",10000,33,6,"SVP BIC multiscale",0.0840000000000032,34,0.08400000000006,34,TRUE,0.999999999999324
"vary_k",10000,33,7,"PELT",0.0029999999999859,34,0.00399999999990541,34,TRUE,0.750000000014211
"vary_k",10000,33,7,"SVP BIC",0.0819999999999936,34,0.0859999999997854,34,TRUE,0.953488372095328
"vary_k",10000,33,7,"SVP BIC calibrated",0.0819999999999936,34,0.0850000000000364,34,TRUE,0.964705882352453
"vary_k",10000,33,7,"SVP BIC multiscale",0.0840000000000032,34,0.0839999999998327,34,TRUE,1.00000000000203
"vary_k",10000,33,8,"PELT",0.0040000000000191,34,0.00499999999988177,34,TRUE,0.800000000022737
"vary_k",10000,33,8,"SVP BIC",0.0819999999999936,34,0.0859999999997854,34,TRUE,0.953488372095328
"vary_k",10000,33,8,"SVP BIC calibrated",0.0820000000000505,34,0.0860000000000127,34,TRUE,0.95348837209347
"vary_k",10000,33,8,"SVP BIC multiscale",0.0860000000000127,34,0.0860000000000127,34,TRUE,1
"vary_k",10000,33,9,"PELT",0.0040000000000191,35,0.00299999999992906,35,TRUE,1.33333333337123
"vary_k",10000,33,9,"SVP BIC",0.0810000000000173,34,0.0850000000000364,34,TRUE,0.952941176470384
"vary_k",10000,33,9,"SVP BIC calibrated",0.0810000000000173,34,0.0850000000000364,34,TRUE,0.952941176470384
