"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"up",1.6,1,"SVP BIC multiscale",0.875,0.875,0.875,1,7,0.0312725664486127,8
"updown",1.6,1,"PELT",1,1,1,1,1,0.0157721120236929,8
"updown",1.6,1,"SVP BIC calibrated",1,1,1,1,1,0.0157721120236929,8
"updown",1.6,1,"SVP BIC",1,1,1,1,1,0.0157721120236929,8
"updown",1.6,1,"SVP BIC multiscale",1,1,1,1,1,0.0157721120236929,8
"rand1",1.6,1,"PELT",0.875,0.875,0.875,1,14,0.0208898667916526,8
"rand1",1.6,1,"SVP BIC calibrated",0.875,0.875,0.875,1,14,0.0208898667916526,8
"rand1",1.6,1,"SVP BIC",1,0.875,0.933333333333333,0,NA,0.0309289576684395,7
"rand1",1.6,1,"SVP BIC multiscale",0.875,0.875,0.875,1,14,0.0208898667916526,8
"none",1.7,1,"PELT",1,1,1,1,NA,5.6988239531717e-07,1
"none",1.7,1,"SVP BIC calibrated",1,1,1,1,NA,5.6988239531717e-07,1
"none",1.7,1,"SVP BIC",1,1,1,1,NA,5.6988239531717e-07,1
"none",1.7,1,"SVP BIC multiscale",1,1,1,1,NA,5.6988239531717e-07,1
"up",1.7,1,"PELT",0.875,0.875,0.875,1,3,0.0155919060914512,8
"up",1.7,1,"SVP BIC calibrated",0.875,0.875,0.875,1,3,0.0155919060914512,8
"up",1.7,1,"SVP BIC",0.875,0.875,0.875,1,3,0.0155919060914512,8
"up",1.7,1,"SVP BIC multiscale",0.875,0.875,0.875,1,3,0.0155919060914512,8
"updown",1.7,1,"PELT",0.875,0.875,0.875,1,3,0.0283496396411931,8
"updown",1.7,1,"SVP BIC calibrated",0.875,0.875,0.875,1,3,0.0283496396411931,8
"updown",1.7,1,"SVP BIC",0.875,0.875,0.875,1,3,0.0283496396411931,8
"updown",1.7,1,"SVP BIC multiscale",0.875,0.875,0.875,1,3,0.0283496396411931,8
"rand1",1.7,1,"PELT",0.875,0.875,0.875,1,3,0.04868440386565,8
"rand1",1.7,1,"SVP BIC calibrated",0.875,0.875,0.875,1,3,0.04868440386565,8
"rand1",1.7,1,"SVP BIC",0.875,0.875,0.875,1,3,0.04868440386565,8
"rand1",1.7,1,"SVP BIC multiscale",0.875,0.875,0.875,1,3,0.04868440386565,8
"none",1.8,1,"PELT",1,1,1,1,NA,0.000163311074746882,1
