"pattern","jump","method","new_F1","new_Precision","new_Recall","new_CorrectNumCP","new_MSE","new_NumSegments","old_F1","old_Precision","old_Recall","old_CorrectNumCP","old_MSE","old_NumSegments","delta_F1","delta_Precision","delta_Recall","delta_CorrectNumCP","delta_MSE","delta_NumSegments"
"up",3.5,"RFPOP",0.528161616161616,0.883333333333333,0.377142857142857,0,3.22111919175317,3.99,0.613076923076923,0.907,0.46375,0,3.09156121832705,4.09,-0.0849153069153069,-0.0236666666666667,-0.0866071428571429,0,0.129557973426123,-0.0999999999999996
"up",3.5,"SVP MedianMood",0.871428571428571,0.871428571428571,0.871428571428571,1,0.203874246458806,8,0.88125,0.88125,0.88125,1,0.225505392316794,8,-0.00982142857142854,-0.00982142857142854,-0.00982142857142854,0,-0.0216311458579882,0
"up",3.5,"SVP Wilcoxon",0.875714285714286,0.875714285714286,0.875714285714286,1,0.196966864266235,8,0.884558823529412,0.884166666666667,0.885,0.99,0.196978328028822,8.01,-0.00884453781512606,-0.00845238095238099,-0.00928571428571434,0.01,-1.14637625862613e-05,-0.00999999999999979
"up",3.6,"PELT",0.155468352043784,0.0848164540411677,0.952857142857143,0,50.7674938227856,81.58,0.174616783377333,0.0962739844114172,0.95875,0,50.7674938227856,81.58,-0.0191484313335487,-0.0114575303702495,-0.00589285714285714,0,0,0
"up",3.6,"RFPOP",0.536,0.893333333333333,0.382857142857143,0,3.33294101547194,4,0.619230769230769,0.919,0.4675,0,3.28013368103931,4.07,-0.0832307692307692,-0.0256666666666667,-0.0846428571428572,0,0.0528073344326279,-0.0700000000000003
"up",3.6,"SVP MedianMood",0.877142857142857,0.877142857142857,0.877142857142857,1,0.608540883544281,8,0.885,0.885,0.885,1,0.661164909866736,8,-0.0078571428571429,-0.0078571428571429,-0.0078571428571429,0,-0.0526240263224549,0
"up",3.6,"SVP Wilcoxon",0.882857142857143,0.882857142857143,0.882857142857143,1,0.600009166653283,8,0.89125,0.89125,0.89125,1,0.578661336194389,8,-0.00839285714285709,-0.00839285714285709,-0.00839285714285709,0,0.0213478304588939,0
"up",3.7,"PELT",0.151994722511626,0.0826579200801344,0.958571428571429,0,8.3466837516276,83.51,0.170748584340561,0.0938161919813598,0.96375,0,8.3466837516276,83.51,-0.0187538618289356,-0.0111582719012254,-0.00517857142857148,0,0,0
"up",3.7,"RFPOP",0.532,0.886666666666667,0.38,0,3.51715015851524,4,0.607948717948718,0.907,0.4575,0,3.48792858995059,4.04,-0.0759487179487179,-0.0203333333333334,-0.0775000000000001,0,0.0292215685646502,-0.04
"up",3.7,"SVP MedianMood",0.881428571428571,0.881428571428571,0.881428571428571,1,0.173495555476015,8,0.89125,0.89125,0.89125,1,0.187338544436789,8,-0.00982142857142854,-0.00982142857142854,-0.00982142857142854,0,-0.0138429889607741,0
"up",3.7,"SVP Wilcoxon",0.884285714285714,0.884285714285714,0.884285714285714,1,0.168355184365683,8,0.89625,0.89625,0.89625,1,0.167102980063325,8,-0.0119642857142858,-0.0119642857142858,-0.0119642857142858,0,0.00125220430235809,0
"up",3.8,"PELT",0.151379701372275,0.0823344409895485,0.957142857142857,0,7.95152949581216,84.06,0.170084701106019,0.093464150891235,0.9625,0,7.95152949581216,84.06,-0.0187049997337444,-0.0111297099016865,-0.00535714285714284,0,0,0
"up",3.8,"RFPOP",0.534,0.89,0.381428571428571,0,3.72563504055822,4,0.618205128205128,0.919,0.46625,0,3.66121897390231,4.06,-0.0842051282051282,-0.029,-0.0848214285714286,0,0.0644160666559075,-0.0599999999999996
"up",3.8,"SVP MedianMood",0.897904761904762,0.897321428571429,0.898571428571429,0.99,0.173481838165269,8.01,0.90375,0.90375,0.90375,1,0.19375747971547,8,-0.00584523809523818,-0.00642857142857145,-0.00517857142857148,-0.01,-0.0202756415502006,0.00999999999999979
"up",3.8,"SVP Wilcoxon",0.898571428571429,0.898571428571429,0.898571428571429,1,0.170940589091701,8,0.905,0.905,0.905,1,0.171529515441252,8,-0.00642857142857145,-0.00642857142857145,-0.00642857142857145,0,-0.00058892634955035,0
"up",3.9,"PELT",0.157858188493117,0.0861529106262067,0.961428571428571,0,7.26783931522931,80.96,0.177042325913043,0.0976507940790382,0.96625,0,7.26783931522931,80.96,-0.0191841374199257,-0.0114978834528314,-0.00482142857142864,0,0,0
"up",3.9,"RFPOP",0.526222222222222,0.878333333333333,0.375714285714286,0,3.94744767920501,3.99,0.617692307692308,0.917,0.46625,0,3.83445659693432,4.07,-0.0914700854700854,-0.0386666666666667,-0.0905357142857143,0,0.112991082270693,-0.0800000000000001
"up",3.9,"SVP MedianMood",0.875714285714286,0.875714285714286,0.875714285714286,1,0.175412068333881,8,0.88,0.88,0.88,1,0.197144279449907,8,-0.00428571428571434,-0.00428571428571434,-0.00428571428571434,0,-0.021732211116026,0
"up",3.9,"SVP Wilcoxon",0.874285714285714,0.874285714285714,0.874285714285714,1,0.171420504275798,8,0.878970588235294,0.878055555555556,0.88,0.98,0.1755292086985,8.02,-0.00468487394957995,-0.00376984126984137,-0.00571428571428578,0.02,-0.00410870442270284,-0.0199999999999996
"up",4,"PELT",0.154327329596315,0.0838563356753884,0.981428571428571,0,8.37453372623976,84.31,0.172845147721078,0.0948791591356723,0.98375,0,8.37453372623976,84.31,-0.0185178181247635,-0.0110228234602839,-0.00232142857142859,0,0,0
"up",4,"RFPOP",0.536,0.893333333333333,0.382857142857143,0,4.11581435019303,4,0.613076923076923,0.915,0.46125,0,4.07517117478688,4.04,-0.077076923076923,-0.0216666666666667,-0.0783928571428572,0,0.0406431754061503,-0.04
"up",4,"SVP MedianMood",0.885714285714286,0.885714285714286,0.885714285714286,1,0.189102997792728,8,0.895,0.895,0.895,1,0.21163931818039,8,-0.00928571428571434,-0.00928571428571434,-0.00928571428571434,0,-0.0225363203876614,0
"up",4,"SVP Wilcoxon",0.89,0.89,0.89,1,0.179068578821869,8,0.899411764705882,0.898888888888889,0.9,0.99,0.18122763727179,8.01,-0.00941176470588234,-0.00888888888888884,-0.01,0.01,-0.00215905844992095,-0.00999999999999979
"updown",0.1,"PELT",0.0366463575291557,0.0200282098406406,0.22,0,12.8803291905562,79.3,0.059109750814011,0.0326604041701695,0.3175,0,12.8803291905562,79.3,-0.0224633932848553,-0.0126321943295288,-0.0975,0,0,0
"updown",0.1,"RFPOP",0,0,0,0,0.00542568012269747,1.02,0.21949494949495,0.948333333333333,0.125,0,0.00868694725387535,1.13,-0.21949494949495,-0.948333333333333,-0.125,0,-0.00326126713117788,-0.11
"updown",0.1,"SVP MedianMood",0,0,0,0,0.0160460066296824,1.02,0.222222222222222,1,0.125,0,0.0152077575440105,1,-0.222222222222222,-1,-0.125,0,0.000838249085671858,0.02
"updown",0.1,"SVP Wilcoxon",0.0265151515151515,0.035,0.0214285714285714,0,0.197817566894528,5.4,0.165413919413919,0.193285714285714,0.145,0,0.173204188062192,6,-0.138898767898768,-0.158285714285714,-0.123571428571429,0,0.0246133788323368,-0.6
"updown",0.2,"PELT",0.0399441064302083,0.0218320030789806,0.24,0,9.12449636182482,78.2,0.0626688542795073,0.0346505091947772,0.335,0,9.12449636182482,78.2,-0.022724747849299,-0.0128185061157966,-0.095,0,0,0
"updown",0.2,"RFPOP",0,0,0,0,0.0138064723592075,1.02,0.217157731157731,0.872333333333333,0.1275,0,0.0256884067917912,1.42,-0.217157731157731,-0.872333333333333,-0.1275,0,-0.0118819344325838,-0.4
"updown",0.2,"SVP MedianMood",0,0,0,0,0.0244936555216612,1.03,0.222222222222222,1,0.125,0,0.023854172707386,1,-0.222222222222222,-1,-0.125,0,0.000639482814275175,0.03
"updown",0.2,"SVP Wilcoxon",0.0204545454545455,0.0255,0.0171428571428571,0,0.123998299741386,5.63,0.174685897435897,0.200964285714286,0.155,0.01,0.137268390757071,6.2,-0.154231351981352,-0.175464285714286,-0.137857142857143,-0.01,-0.0132700910156854,-0.57
"updown",0.3,"PELT",0.0402804385837403,0.0219528102875976,0.247142857142857,0,47.7943559347236,79.27,0.0625323011666844,0.0344647274236241,0.34125,0,47.7943559347236,79.27,-0.0222518625829441,-0.0125119171360265,-0.0941071428571429,0,0,0
"updown",0.3,"RFPOP",0,0,0,0,0.0250046843649437,1.02,0.217707070707071,0.8625,0.1275,0,0.0345681882619756,1.39,-0.217707070707071,-0.8625,-0.1275,0,-0.00956350389703192,-0.37
"updown",0.3,"SVP MedianMood",0,0,0,0,0.0757763266074946,1.06,0.222222222222222,1,0.125,0,0.0744592976086033,1,-0.222222222222222,-1,-0.125,0,0.00131702899889129,0.06
"updown",0.3,"SVP Wilcoxon",0.03004662004662,0.0363333333333333,0.0257142857142857,0,0.48591831576316,5.85,0.172514652014652,0.193309523809524,0.15625,0.02,0.814395664324078,6.5,-0.142468031968032,-0.15697619047619,-0.130535714285714,-0.02,-0.328477348560918,-0.65
"updown",0.4,"PELT",0.0422138290301842,0.0230268203013486,0.257142857142857,0,12.1311131473523,78.64,0.0646405205472386,0.035664225853665,0.35,0,12.1311131473523,78.64,-0.0224266915170544,-0.0126374055523164,-0.0928571428571429,0,0,0
"updown",0.4,"RFPOP",0.00222222222222223,0.005,0.00142857142857143,0,0.0454714923848451,1.08,0.219458319458319,0.752761904761905,0.13625,0,0.0624887066924043,1.93,-0.217236097236097,-0.747761904761905,-0.134821428571429,0,-0.0170172143075593,-0.85
"updown",0.4,"SVP MedianMood",0.00472222222222222,0.015,0.00285714285714286,0,0.0614959056814363,1.29,0.222,0.995,0.125,0,0.0657606734336868,1.01,-0.217277777777778,-0.98,-0.122142857142857,0,-0.00426476775225051,0.28
"updown",0.4,"SVP Wilcoxon",0.0435897435897436,0.0503333333333333,0.0385714285714286,0.00999999999999999,0.250904310218659,6.25,0.172392857142857,0.187440476190476,0.16,0.04,0.231407385595567,6.82,-0.128803113553114,-0.137107142857143,-0.121428571428571,-0.03,0.0194969246230921,-0.57
"updown",0.5,"PELT",0.0418019055202745,0.0228177626859699,0.252857142857143,0,8.42615700194541,78.23,0.0643960229813269,0.0355603754002482,0.34625,0,8.42615700194541,78.23,-0.0225941174610524,-0.0127426127142783,-0.0933928571428572,0,0,0
"updown",0.5,"RFPOP",0.00972222222222222,0.035,0.0057142857142857,0,0.0658578337807434,1.09,0.223018572071204,0.710008658008658,0.1425,0,0.0833228751783145,2.29,-0.213296349848981,-0.675008658008658,-0.136785714285714,0,-0.0174650413975711,-1.2
"updown",0.5,"SVP MedianMood",0.0075,0.03,0.00428571428571429,0,0.0837348564106227,1.34,0.222,0.995,0.125,0,0.0741677592347988,1.01,-0.2145,-0.965,-0.120714285714286,0,0.00956709717582382,0.33
"updown",0.5,"SVP Wilcoxon",0.0522893772893773,0.0569047619047619,0.0485714285714286,0.04,0.185666490105428,6.76,0.184630952380952,0.194583333333333,0.17625,0.3,0.19767666109767,7.2,-0.132341575091575,-0.137678571428571,-0.127678571428571,-0.26,-0.0120101709922422,-0.44
"updown",0.6,"PELT",0.0433873198875833,0.0236551595109834,0.268571428571429,0,8.35270960373949,80.19,0.065548836501056,0.0361501913731926,0.36,0,8.35270960373949,80.19,-0.0221615166134727,-0.0124950318622092,-0.0914285714285715,0,0,0
"updown",0.6,"RFPOP",0.00422222222222222,0.00833333333333333,0.00285714285714285,0,0.0931606161293357,1.07,0.254469696969697,0.677190476190476,0.17375,0.01,0.107024241902211,2.73,-0.250247474747475,-0.668857142857143,-0.170892857142857,-0.01,-0.0138636257728758,-1.66
"updown",0.6,"SVP MedianMood",0.0144444444444444,0.05,0.00857142857142858,0,0.125938136008257,1.67,0.222888888888889,0.975,0.12625,0,0.102124199715492,1.06,-0.208444444444444,-0.925,-0.117678571428571,0,0.0238139362927654,0.61
"updown",0.6,"SVP Wilcoxon",0.072014652014652,0.0761428571428571,0.0685714285714286,0.2,0.184093255019519,7.08,0.219261904761905,0.224166666666667,0.215,0.61,0.174845001761103,7.6,-0.147247252747253,-0.14802380952381,-0.146428571428571,-0.41,0.00924825325841619,-0.52
"updown",0.7,"PELT",0.048294061418337,0.0264081620324651,0.288571428571429,0,8.14688912262731,78.26,0.070755978306953,0.0391251270539968,0.3775,0,8.14688912262731,78.26,-0.022461916888616,-0.0127169650215317,-0.0889285714285715,0,0,0
"updown",0.7,"RFPOP",0.0214444444444444,0.0733333333333334,0.0128571428571429,0,0.125171828832428,1.3,0.26176492625022,0.499559523809524,0.2,0.08,0.13136581488694,4.04,-0.240320481805776,-0.42622619047619,-0.187142857142857,-0.08,-0.0061939860545111,-2.74
"updown",0.7,"SVP MedianMood",0.0112222222222222,0.0316666666666667,0.00714285714285714,0,0.145969039229206,2.12,0.222222222222222,0.96,0.12625,0,0.135704917232551,1.09,-0.211,-0.928333333333333,-0.119107142857143,0,0.0102641219966542,1.03
"updown",0.7,"SVP Wilcoxon",0.0718681318681319,0.074047619047619,0.07,0.42,0.218191030163648,7.42,0.257666666666667,0.259285714285714,0.25625,0.86,0.186540738794312,7.86,-0.185798534798535,-0.185238095238095,-0.18625,-0.44,0.0316502913693366,-0.44
"updown",0.8,"PELT",0.0532403895086829,0.0290262022450904,0.327142857142857,0,6.58905421771507,79.83,0.07516362391636,0.0414400442007851,0.41125,0,6.58905421771507,79.83,-0.0219232344076771,-0.0124138419556946,-0.0841071428571429,0,0,0
"updown",0.8,"RFPOP",0.0486487956487956,0.111666666666667,0.0342857142857143,0,0.157090526924247,1.8,0.320551242874772,0.465222222222222,0.27125,0.21,0.140983496745523,5.21,-0.271902447225977,-0.353555555555556,-0.236964285714286,-0.21,0.0161070301787239,-3.41
"updown",0.8,"SVP MedianMood",0.0397424242424243,0.0883333333333333,0.0271428571428571,0,0.179500941708124,2.76,0.221555555555556,0.865,0.12875,0,0.17290287625277,1.3,-0.181813131313131,-0.776666666666667,-0.101607142857143,0,0.00659806545535366,1.46
"updown",0.8,"SVP Wilcoxon",0.184065934065934,0.18547619047619,0.182857142857143,0.75,0.176321313406785,7.75,0.330166666666667,0.330357142857143,0.33,0.98,0.150685943836003,7.98,-0.146100732600733,-0.144880952380952,-0.147142857142857,-0.23,0.0256353695707823,-0.23
"updown",0.9,"PELT",0.056169541908432,0.0306550744497111,0.342857142857143,0,13.1905834297192,79.79,0.0780153710999003,0.0430435595195684,0.425,0,13.1905834297192,79.79,-0.0218458291914682,-0.0123884850698573,-0.0821428571428571,0,0,0
"updown",0.9,"RFPOP",0.0616854256854257,0.124190476190476,0.0442857142857143,0.00999999999999999,0.189245373638731,2.22,0.37074448917096,0.428892857142857,0.345,0.39,0.124362996912545,6.64,-0.309059063485534,-0.304702380952381,-0.300714285714286,-0.38,0.0648823767261861,-4.42
"updown",0.9,"SVP MedianMood",0.0458232323232323,0.0836666666666667,0.0328571428571428,0,0.313579014276312,3.41,0.22430303030303,0.811666666666667,0.1325,0,0.23655154263675,1.45,-0.178479797979798,-0.728,-0.0996428571428572,0,0.0770274716395625,1.96
"updown",0.9,"SVP Wilcoxon",0.221538461538462,0.221666666666667,0.221428571428571,0.94,0.318617536493893,7.94,0.34125,0.34125,0.34125,1,0.252539705678108,8,-0.119711538461538,-0.119583333333333,-0.119821428571429,-0.06,0.0660778308157848,-0.0599999999999996
"updown",1,"PELT",0.0660037936463783,0.0360016016561618,0.402857142857143,0,7.24669502425312,80.16,0.0874877185126675,0.0482354926547516,0.4775,0,7.24669502425312,80.16,-0.0214839248662891,-0.0122338909985898,-0.0746428571428571,0,0,0
"updown",1,"RFPOP",0.172603285603286,0.292404761904762,0.137142857142857,0.06,0.202397852285405,3.41,0.437529896574014,0.464805555555556,0.42375,0.51,0.120814243471482,7.33,-0.264926610970729,-0.172400793650794,-0.286607142857143,-0.45,0.0815836088139231,-3.92
"updown",1,"SVP MedianMood",0.116698301698302,0.163785714285714,0.0942857142857143,0.03,0.250080310778872,4.39,0.219353535353535,0.67,0.13375,0,0.25409091124543,1.76,-0.102655233655234,-0.506214285714286,-0.0394642857142857,0.03,-0.00401060046655782,2.63
"updown",1,"SVP Wilcoxon",0.292857142857143,0.292857142857143,0.292857142857143,0.99,0.162761421017492,7.99,0.395,0.395,0.395,1,0.151374763221598,8,-0.102142857142857,-0.102142857142857,-0.102142857142857,-0.01,0.0113866577958937,-0.00999999999999979
"updown",1.1,"PELT",0.0731589700797342,0.0398783317109931,0.45,0,9.38803603629562,81.95,0.0940309616227638,0.0517892247341036,0.51875,0,9.38803603629562,81.95,-0.0208719915430296,-0.0119108930231105,-0.0687500000000001,0,0,0
"updown",1.1,"RFPOP",0.315517926517926,0.429595238095238,0.275714285714286,0.27,0.182357305469477,5.04,0.530108458277189,0.539202741702742,0.5275,0.71,0.0971027645442905,7.89,-0.214590531759262,-0.109607503607504,-0.251785714285714,-0.44,0.0852545409251865,-2.85
"updown",1.1,"SVP MedianMood",0.167222555222555,0.205238095238095,0.144285714285714,0.03,0.285253148366219,5.74,0.215040404040404,0.559166666666667,0.13625,0,0.323628751891528,2.12,-0.0478178488178488,-0.353928571428571,0.00803571428571426,0.03,-0.0383756035253091,3.62
"updown",1.1,"SVP Wilcoxon",0.358571428571429,0.358571428571429,0.358571428571429,1,0.175471142288174,8,0.4475,0.4475,0.4475,1,0.162161434582507,8,-0.0889285714285715,-0.0889285714285715,-0.0889285714285715,0,0.0133097077056669,0
"updown",1.2,"PELT",0.0768287690885875,0.0419242690455167,0.467142857142857,0,9.4434260514254,80.41,0.0979927298308939,0.0540426461619054,0.53375,0,9.4434260514254,80.41,-0.0211639607423063,-0.0121183771163887,-0.0666071428571428,0,0,0
"updown",1.2,"RFPOP",0.398914973914974,0.459261904761905,0.372857142857143,0.46,0.149622148226636,6.37,0.542485832794656,0.546051587301587,0.54375,0.74,0.0938554731277398,7.97,-0.143570858879682,-0.0867896825396826,-0.170892857142857,-0.28,0.0557666750988959,-1.6
"updown",1.2,"SVP MedianMood",0.229255522255522,0.256809523809524,0.211428571428571,0.22,0.29271163118268,6.53,0.229164724164724,0.506166666666667,0.15125,0,0.353010940189333,2.54,9.07980907980666e-05,-0.249357142857143,0.0601785714285714,0.22,-0.060299309006652,3.99
"updown",1.2,"SVP Wilcoxon",0.35,0.35,0.35,1,0.214863736376374,8,0.4325,0.4325,0.4325,1,0.195413342506638,8,-0.0825,-0.0825,-0.0825,0,0.019450393869736,0
"updown",1.3,"PELT",0.0830941332165037,0.0453367744573306,0.505714285714286,0,12.2806215286723,80.64,0.104064105301446,0.0573806399191213,0.5675,0,12.2806215286723,80.64,-0.0209699720849428,-0.0120438654617907,-0.0617857142857143,0,0,0
"updown",1.3,"RFPOP",0.504864468864469,0.535761904761905,0.485714285714286,0.68,0.115862231822425,7.24,0.595975723622783,0.591666666666667,0.60125,0.84,0.086355231111835,8.14,-0.0911112547583137,-0.0559047619047619,-0.115535714285714,-0.16,0.0295070007105899,-0.9
"updown",1.3,"SVP MedianMood",0.307547452547453,0.321428571428571,0.297142857142857,0.53,0.316549346699666,7.35,0.204510600510601,0.380666666666667,0.14375,0,0.465219965878943,3.23,0.103036852036852,-0.0592380952380953,0.153392857142857,0.53,-0.148670619179277,4.12
"updown",1.3,"SVP Wilcoxon",0.405714285714286,0.405714285714286,0.405714285714286,1,0.222812497447152,8,0.49875,0.49875,0.49875,1,0.204397047216926,8,-0.0930357142857143,-0.0930357142857143,-0.0930357142857143,0,0.0184154502302258,0
"updown",1.4,"PELT",0.0865288510884413,0.047210536290976,0.527142857142857,0,18.9749616484505,80.9,0.107381057527904,0.0592097738707383,0.58625,0,18.9749616484505,80.9,-0.0208522064394623,-0.0119992375797622,-0.0591071428571428,0,0,0
"updown",1.4,"RFPOP",0.582897435897436,0.597333333333333,0.572857142857143,0.81,0.0990354879318421,7.57,0.652542250233427,0.649821428571429,0.65625,0.83,0.0826764925676194,8.06,-0.0696448143359908,-0.0524880952380952,-0.0833928571428572,-0.0199999999999999,0.0163589953642227,-0.49
"updown",1.4,"SVP MedianMood",0.401030636030636,0.407738095238095,0.395714285714286,0.74,0.362691066443526,7.61,0.255382284382284,0.396309523809524,0.195,0,0.553677665349255,4.01,0.145648351648352,0.0114285714285714,0.200714285714286,0.74,-0.190986598905728,3.6
"updown",1.4,"SVP Wilcoxon",0.471428571428571,0.471428571428571,0.471428571428571,1,0.287111603202964,8,0.5475,0.5475,0.5475,1,0.263775902363227,8,-0.0760714285714286,-0.0760714285714286,-0.0760714285714286,0,0.0233357008397367,0
"updown",1.5,"PELT",0.0941330339076394,0.0513408848407495,0.578571428571429,0,9.07730215627385,81.24,0.114750434619551,0.063251827830687,0.63125,0,9.07730215627385,81.24,-0.0206174007119113,-0.0119109429899375,-0.0526785714285715,0,0,0
"updown",1.5,"RFPOP",0.608160173160173,0.615857142857143,0.602857142857143,0.92,0.0867423184515971,7.83,0.660857843137255,0.65725,0.665,0.91,0.0813739910932118,8.1,-0.0526976699770818,-0.0413928571428571,-0.0621428571428572,0.0100000000000001,0.00536832735838529,-0.27
"updown",1.5,"SVP MedianMood",0.444029304029304,0.447285714285714,0.441428571428571,0.89,0.252358863725456,7.87,0.279796453546454,0.380535714285714,0.22875,0.00999999999999999,0.471907340393513,4.85,0.16423285048285,0.06675,0.212678571428571,0.88,-0.219548476668057,3.02
"updown",1.5,"SVP Wilcoxon",0.495714285714286,0.495714285714286,0.495714285714286,1,0.187336269160735,8,0.5625,0.5625,0.5625,1,0.178748924563768,8,-0.0667857142857143,-0.0667857142857143,-0.0667857142857143,0,0.00858734459696722,0
"updown",1.6,"PELT",0.102537520186026,0.0559110820177945,0.631428571428571,0,10.2612847045448,81.85,0.122802421205949,0.0676645835188427,0.6775,0,10.2612847045448,81.85,-0.020264901019923,-0.0117535015010482,-0.0460714285714285,0,0,0
"updown",1.6,"RFPOP",0.665238095238095,0.670571428571429,0.661428571428571,0.95,0.0772575753952967,7.9,0.710808823529412,0.708194444444444,0.71375,0.93,0.0738531384049778,8.07,-0.0455707282913166,-0.0376230158730159,-0.0523214285714286,0.02,0.00340443699031893,-0.17
"updown",1.6,"SVP MedianMood",0.504505494505495,0.506428571428571,0.502857142857143,0.95,0.238882910866118,7.95,0.353335830835831,0.427857142857143,0.30875,0.08,0.529811260312895,5.58,0.151169663669664,0.0785714285714286,0.194107142857143,0.87,-0.290928349446777,2.37
"updown",1.6,"SVP Wilcoxon",0.531428571428571,0.531428571428571,0.531428571428571,1,0.190545234219391,8,0.59125,0.59125,0.59125,1,0.181929012069159,8,-0.0598214285714287,-0.0598214285714287,-0.0598214285714287,0,0.00861622215023158,0
"updown",1.7,"PELT",0.104363224002666,0.0568196839410728,0.65,0,8.92040774629692,82.32,0.124450882755638,0.0684663799072362,0.69375,0,8.92040774629692,82.32,-0.0200876587529714,-0.0116466959661634,-0.04375,0,0,0
"updown",1.7,"RFPOP",0.713142857142857,0.712142857142857,0.714285714285714,0.98,0.0668293049400258,8.02,0.74327614379085,0.738472222222222,0.74875,0.88,0.0749315185053724,8.13,-0.0301332866479926,-0.0263293650793651,-0.0344642857142857,0.0999999999999999,-0.00810221356534663,-0.110000000000001
"updown",1.7,"SVP MedianMood",0.53043956043956,0.530952380952381,0.53,0.99,0.19081992834678,7.99,0.418214285714286,0.46402380952381,0.3875,0.25,0.428416992169794,6.5,0.112225274725275,0.0669285714285714,0.1425,0.74,-0.237597063823014,1.49
"updown",1.7,"SVP Wilcoxon",0.552857142857143,0.552857142857143,0.552857142857143,1,0.170941238679576,8,0.624705882352941,0.624444444444444,0.625,0.99,0.16182400918848,8.01,-0.0718487394957984,-0.0715873015873016,-0.0721428571428572,0.01,0.00911722949109581,-0.00999999999999979
"updown",1.8,"PELT",0.109157016132564,0.0595568572755696,0.665714285714286,0,13.1035754185088,80.87,0.129495810589247,0.0714058753656144,0.7075,0,13.1035754185088,80.87,-0.0203387944566835,-0.0118490180900448,-0.0417857142857143,0,0,0
"updown",1.8,"RFPOP",0.72,0.72,0.72,1,0.0674961124528967,8,0.752426470588235,0.750138888888889,0.755,0.94,0.0710087105151503,8.06,-0.0324264705882353,-0.0301388888888889,-0.035,0.06,-0.00351259806225365,-0.0600000000000005
"updown",1.8,"SVP MedianMood",0.594725274725275,0.595238095238095,0.594285714285714,0.99,0.247085680251438,7.99,0.493949633699634,0.524345238095238,0.47125,0.39,0.523945276878397,7.01,0.100775641025641,0.0708928571428571,0.123035714285714,0.6,-0.276859596626959,0.98
"updown",1.8,"SVP Wilcoxon",0.604285714285714,0.604285714285714,0.604285714285714,1,0.219383161475219,8,0.66875,0.66875,0.66875,1,0.205088307474877,8,-0.0644642857142856,-0.0644642857142856,-0.0644642857142856,0,0.0142948540003415,0
"updown",1.9,"PELT",0.111269789579794,0.0605973770849741,0.691428571428571,0,7.97529431923322,82.39,0.131181036130334,0.0721879369275909,0.73,0,7.97529431923322,82.39,-0.0199112465505404,-0.0115905598426168,-0.0385714285714286,0,0,0
"updown",1.9,"RFPOP",0.730714285714286,0.731714285714286,0.73,0.99,0.0734429826876906,7.98,0.767058823529412,0.764444444444444,0.77,0.94,0.0746606124465021,8.06,-0.0363445378151261,-0.0327301587301587,-0.04,0.05,-0.00121762975881154,-0.0800000000000001
"updown",1.9,"SVP MedianMood",0.584285714285714,0.584285714285714,0.584285714285714,1,0.184210718248523,8,0.554037545787546,0.571964285714286,0.54,0.59,0.32243699144839,7.44,0.0302481684981686,0.0123214285714286,0.0442857142857143,0.41,-0.138226273199868,0.56
"updown",1.9,"SVP Wilcoxon",0.59,0.59,0.59,1,0.172345663986025,8,0.635,0.635,0.635,1,0.169218097689586,8,-0.045,-0.045,-0.045,0,0.00312756629643934,0
"updown",2,"PELT",0.119861709451914,0.0652321494396006,0.751428571428571,0,15.0236746695897,83.19,0.13945144592189,0.0766842203912262,0.7825,0,15.0236746695897,83.19,-0.0195897364699766,-0.0114520709516256,-0.0310714285714285,0,0,0
"updown",2,"RFPOP",0.778571428571429,0.778571428571429,0.778571428571429,1,0.0699303943756742,8,0.801397058823529,0.798194444444444,0.805,0.92,0.0780918681666142,8.08,-0.0228256302521008,-0.0196230158730158,-0.0264285714285715,0.08,-0.00816147379094002,-0.0800000000000001
"updown",2,"SVP MedianMood",0.638571428571429,0.638571428571429,0.638571428571429,1,0.258911607670607,8,0.625154761904762,0.634107142857143,0.6175,0.76,0.403452958240968,7.74,0.0134166666666666,0.0044642857142857,0.0210714285714285,0.24,-0.144541350570361,0.26
"updown",2,"SVP Wilcoxon",0.651428571428571,0.651428571428571,0.651428571428571,1,0.238666469167159,8,0.69375,0.69375,0.69375,1,0.233147463286365,8,-0.0423214285714285,-0.0423214285714285,-0.0423214285714285,0,0.00551900588079382,0
"updown",2.1,"PELT",0.120815350151073,0.065864556951686,0.742857142857143,0,7.68382281838077,81.55,0.140741748048252,0.0775406426239223,0.775,0,7.68382281838077,81.55,-0.0199263978971794,-0.0116760856722363,-0.0321428571428571,0,0,0
"updown",2.1,"RFPOP",0.78,0.78,0.78,1,0.0733505456051785,8,0.806911764705882,0.806388888888889,0.8075,0.99,0.0743186601769199,8.01,-0.0269117647058824,-0.026388888888889,-0.0275000000000001,0.01,-0.00096811457174141,-0.00999999999999979
"updown",2.1,"SVP MedianMood",0.648571428571429,0.648571428571429,0.648571428571429,1,0.169561835185052,8,0.645285714285714,0.65,0.64125,0.88,0.238014521735681,7.87,0.00328571428571434,-0.00142857142857145,0.00732142857142859,0.12,-0.0684526865506289,0.13
"updown",2.1,"SVP Wilcoxon",0.664285714285714,0.664285714285714,0.664285714285714,1,0.157651863616493,8,0.714338235294118,0.71375,0.715,0.98,0.151650926583793,8.02,-0.0500525210084034,-0.0494642857142857,-0.0507142857142857,0.02,0.0060009370327006,-0.0199999999999996
